2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Te Wharau,175.78163,-41.26012
Te Wharau,175.76827,-41.09865
Te Wharau,175.49206,-41.13518
Te Wharau,175.52937,-41.13504
Te Wharau,175.67727,-41.06662
Te Wharau,175.5726,-41.0372
Te Wharau,175.64069,-41.04553
Te Wharau,175.641,-41.13358
Te Wharau,175.70368,-41.21868
Te Wharau,175.7026,-41.16697
Waterloo East,174.93322,-41.21789
Waterloo East,174.92012,-41.22034
Waterloo East,174.91972,-41.21756
Waterloo East,174.92243,-41.22121
Waterloo East,174.92829,-41.22173
Waterloo East,174.92003,-41.21575
Waterloo East,174.94159,-41.22042
Waterloo East,174.94225,-41.21972
Waterloo East,174.93002,-41.21899
Waterloo East,174.93747,-41.21752
Waterloo East,174.9248,-41.21454
Waterloo East,174.92266,-41.21605
Waterloo East,174.9276,-41.2211
Waterloo East,174.92413,-41.2128
Waterloo East,174.92086,-41.218
Waterloo East,174.93918,-41.21444
Waterloo East,174.941,-41.21782
Waterloo East,174.93681,-41.21651
Waterloo East,174.93523,-41.22131
Waterloo East,174.93831,-41.21836
Waterloo East,174.94322,-41.21897
Waterloo East,174.93206,-41.21876
Waterloo East,174.92636,-41.22072
Waterloo East,174.92859,-41.2153
Waterloo East,174.94037,-41.21928
Waterloo East,174.93235,-41.21589
Waterloo East,174.94201,-41.2182
Waterloo East,174.92182,-41.21592
Waterloo East,174.93531,-41.2132
Waterloo East,174.92522,-41.21403
Waterloo East,174.9243,-41.21963
Waterloo East,174.9402,-41.21631
Waterloo East,174.9345,-41.2202
Waterloo East,174.92042,-41.2166
Waterloo East,174.92961,-41.21996
Waterloo East,174.92574,-41.22039
Waterloo East,174.93837,-41.21786
Waterloo East,174.93551,-41.21735
Waterloo East,174.92718,-41.22165
Waterloo East,174.93278,-41.22138
Waterloo East,174.92333,-41.22143
Waterloo East,174.91941,-41.22034
Waterloo East,174.93777,-41.2209
Waterloo East,174.93072,-41.21583
Waterloo East,174.93432,-41.22211
Waterloo East,174.91721,-41.21755
Waterloo East,174.93907,-41.22296
Waterloo East,174.92138,-41.21855
Waterloo East,174.92566,-41.22118
Waterloo East,174.93157,-41.214
Waterloo East,174.92007,-41.21472
Waterloo East,174.92609,-41.2147
Waterloo East,174.93773,-41.22069
Waterloo East,174.92154,-41.21679
Waterloo East,174.93681,-41.21421
Waterloo East,174.92766,-41.22216
Waterloo East,174.92187,-41.21585
Waterloo East,174.92639,-41.21351
Waterloo East,174.93531,-41.21736
Waterloo East,174.92936,-41.2139
Waterloo East,174.93356,-41.22206
Waterloo East,174.93795,-41.21848
Waterloo East,174.93335,-41.2216
Waterloo East,174.92664,-41.22106
Waterloo East,174.9267,-41.22006
Waterloo East,174.94059,-41.21638
Waterloo East,174.92968,-41.21444
Waterloo East,174.92027,-41.21578
Waterloo East,174.92821,-41.21517
Waterloo East,174.92806,-41.21501
Waterloo East,174.93374,-41.21358
Waterloo East,174.93244,-41.21778
Waterloo East,174.93568,-41.21636
Waterloo East,174.93039,-41.21372
Waterloo East,174.93174,-41.21857
Waterloo East,174.93332,-41.21947
Waterloo East,174.93997,-41.21635
Waterloo East,174.93743,-41.21383
Waterloo East,174.94183,-41.21817
Waterloo East,174.93693,-41.21532
Waterloo East,174.93035,-41.21606
Waterloo East,174.93883,-41.22019
Waterloo East,174.92975,-41.21668
Waterloo East,174.9268,-41.22159
Waterloo East,174.93766,-41.22101
Waterloo East,174.93558,-41.21768
Waterloo East,174.94148,-41.2193
Waterloo East,174.93002,-41.22037
Waterloo East,174.92216,-41.2186
Waterloo East,174.92345,-41.22079
Waterloo East,174.93245,-41.21879
Waterloo East,174.93518,-41.21531
Waterloo East,174.93024,-41.21402
Waterloo East,174.94027,-41.21505
Waterloo East,174.92164,-41.21934
Waterloo East,174.92181,-41.21901
Waterloo East,174.93211,-41.22058
Waterloo East,174.929,-41.21698
Waterloo East,174.92366,-41.21951
Waterloo East,174.93993,-41.22016
Elderslea,175.06392,-41.12181
Elderslea,175.05686,-41.12543
Elderslea,175.05566,-41.11587
Elderslea,175.05166,-41.11661
Elderslea,175.05929,-41.11842
Elderslea,175.05742,-41.12462
Elderslea,175.0545,-41.12312
Elderslea,175.05758,-41.12271
Elderslea,175.06231,-41.12034
Elderslea,175.04814,-41.11654
Elderslea,175.06127,-41.12371
Elderslea,175.05309,-41.11881
Elderslea,175.06196,-41.12321
Elderslea,175.05533,-41.12369
Elderslea,175.05545,-41.11669
Elderslea,175.05832,-41.11799
Elderslea,175.05725,-41.12029
Elderslea,175.05884,-41.11788
Elderslea,175.06444,-41.11887
Elderslea,175.05059,-41.11689
Elderslea,175.05296,-41.11554
Elderslea,175.06161,-41.11561
Elderslea,175.04748,-41.11729
Elderslea,175.06193,-41.11809
Elderslea,175.05857,-41.1251
Elderslea,175.0571,-41.11596
Elderslea,175.06252,-41.12033
Elderslea,175.05724,-41.11634
Elderslea,175.05089,-41.11859
Elderslea,175.06112,-41.12422
Elderslea,175.0583,-41.11593
Elderslea,175.0626,-41.12008
Elderslea,175.05376,-41.11934
Elderslea,175.05787,-41.11529
Elderslea,175.0538,-41.11504
Elderslea,175.0576,-41.12098
Elderslea,175.05112,-41.11777
Elderslea,175.06122,-41.11847
Elderslea,175.05474,-41.12205
Elderslea,175.06537,-41.12447
Elderslea,175.05325,-41.11973
Elderslea,175.06068,-41.11764
Elderslea,175.06021,-41.11836
Elderslea,175.05743,-41.11775
Elderslea,175.05855,-41.12333
Elderslea,175.05415,-41.12112
Elderslea,175.04904,-41.11732
Elderslea,175.05104,-41.12079
Elderslea,175.06252,-41.1198
Elderslea,175.05734,-41.12056
Elderslea,175.05395,-41.12304
Elderslea,175.0614,-41.12053
Elderslea,175.05961,-41.11684
Elderslea,175.05206,-41.11914
Elderslea,175.05495,-41.11614
Elderslea,175.05021,-41.11605
Elderslea,175.06011,-41.11566
Elderslea,175.06512,-41.11929
Elderslea,175.05223,-41.11823
Elderslea,175.06051,-41.12461
Elderslea,175.05117,-41.11829
Elderslea,175.05859,-41.12272
Elderslea,175.05323,-41.1233
Elderslea,175.06035,-41.1214
Elderslea,175.04893,-41.11558
Elderslea,175.05306,-41.11809
Elderslea,175.06383,-41.12174
Elderslea,175.05203,-41.12042
Elderslea,175.04919,-41.11891
Elderslea,175.06452,-41.11933
Elderslea,175.06079,-41.12426
Elderslea,175.04958,-41.12022
Elderslea,175.0646,-41.12134
Elderslea,175.05645,-41.11778
Elderslea,175.06142,-41.11876
Elderslea,175.04763,-41.11796
Elderslea,175.0495,-41.11555
Elderslea,175.05726,-41.12531
Elderslea,175.04757,-41.1167
Elderslea,175.0611,-41.11845
Elderslea,175.05876,-41.11737
Elderslea,175.0589,-41.12183
Elderslea,175.05335,-41.12004
Elderslea,175.05307,-41.12261
Elderslea,175.05537,-41.12126
Elderslea,175.05501,-41.11726
Elderslea,175.05668,-41.12051
Elderslea,175.06365,-41.11586
Elderslea,175.05473,-41.11647
Elderslea,175.05282,-41.11509
Elderslea,175.05804,-41.12379
Elderslea,175.05537,-41.12091
Elderslea,175.06446,-41.1237
Elderslea,175.05863,-41.1201
Elderslea,175.05827,-41.11941
Elderslea,175.06246,-41.11742
Elderslea,175.05029,-41.12091
Elderslea,175.04931,-41.11795
Elderslea,175.06,-41.1216
Elderslea,175.05238,-41.12293
Eketahuna,175.70929,-40.64603
Eketahuna,175.69808,-40.6546
Eketahuna,175.69862,-40.64627
Eketahuna,175.69252,-40.64943
Eketahuna,175.69649,-40.65407
Eketahuna,175.69964,-40.65236
Eketahuna,175.7122,-40.635
Eketahuna,175.69527,-40.65416
Eketahuna,175.7107,-40.64337
Eketahuna,175.70458,-40.65157
Eketahuna,175.6886,-40.65432
Eketahuna,175.71237,-40.64451
Eketahuna,175.70831,-40.64497
Eketahuna,175.70282,-40.65748
Eketahuna,175.69929,-40.66269
Eketahuna,175.70985,-40.64758
Eketahuna,175.69609,-40.64942
Eketahuna,175.6968,-40.64801
Eketahuna,175.70626,-40.6497
Eketahuna,175.69786,-40.6431
Eketahuna,175.6974,-40.65202
Eketahuna,175.70802,-40.64306
Eketahuna,175.70445,-40.63996
Eketahuna,175.68979,-40.65239
Eketahuna,175.71013,-40.63789
Eketahuna,175.70312,-40.64123
Eketahuna,175.70926,-40.64227
Eketahuna,175.70138,-40.64989
Eketahuna,175.70711,-40.64546
Eketahuna,175.71208,-40.63827
Eketahuna,175.69617,-40.64695
Eketahuna,175.70216,-40.64549
Eketahuna,175.68892,-40.65942
Eketahuna,175.70599,-40.63887
Eketahuna,175.70344,-40.65771
Eketahuna,175.6988,-40.64298
Eketahuna,175.70668,-40.63762
Eketahuna,175.69215,-40.65856
Eketahuna,175.7102,-40.64235
Eketahuna,175.70876,-40.64998
Eketahuna,175.70129,-40.64109
Eketahuna,175.68485,-40.65227
Eketahuna,175.69105,-40.65917
Eketahuna,175.6929,-40.6551
Eketahuna,175.68842,-40.65715
Eketahuna,175.71256,-40.64417
Eketahuna,175.69004,-40.6507
Eketahuna,175.70005,-40.65591
Eketahuna,175.70225,-40.65787
Eketahuna,175.69912,-40.66149
Eketahuna,175.69718,-40.6399
Eketahuna,175.69739,-40.64514
Eketahuna,175.69206,-40.65729
Eketahuna,175.70379,-40.65097
Eketahuna,175.69276,-40.6495
Eketahuna,175.7081,-40.63957
Eketahuna,175.69921,-40.65465
Eketahuna,175.69281,-40.65028
Eketahuna,175.71474,-40.64407
Eketahuna,175.70433,-40.65946
Eketahuna,175.7026,-40.63979
Eketahuna,175.70695,-40.64169
Eketahuna,175.70458,-40.64199
Eketahuna,175.70484,-40.64571
Eketahuna,175.70567,-40.63643
Eketahuna,175.69283,-40.65847
Eketahuna,175.71237,-40.64629
Eketahuna,175.69251,-40.65082
Eketahuna,175.71156,-40.63763
Eketahuna,175.68998,-40.6546
Eketahuna,175.70622,-40.64642
Eketahuna,175.70146,-40.65763
Eketahuna,175.69536,-40.64897
Eketahuna,175.69979,-40.65419
Eketahuna,175.70849,-40.64406
Eketahuna,175.71062,-40.64857
Eketahuna,175.69105,-40.65415
Eketahuna,175.68873,-40.65123
Eketahuna,175.68995,-40.65226
Eketahuna,175.71508,-40.64513
Eketahuna,175.70022,-40.66157
Eketahuna,175.69636,-40.65086
Eketahuna,175.70835,-40.63775
Eketahuna,175.71246,-40.64905
Eketahuna,175.70089,-40.65265
Eketahuna,175.69674,-40.64069
Eketahuna,175.68836,-40.65927
Eketahuna,175.68933,-40.65632
Eketahuna,175.69832,-40.65725
Eketahuna,175.70968,-40.63779
Eketahuna,175.70634,-40.64798
Eketahuna,175.68823,-40.65428
Eketahuna,175.69856,-40.65914
Eketahuna,175.70532,-40.6479
Eketahuna,175.70128,-40.64799
Eketahuna,175.70701,-40.64326
Eketahuna,175.68879,-40.65712
Eketahuna,175.71112,-40.64266
Eketahuna,175.71057,-40.64741
Eketahuna,175.70475,-40.65135
Taita North,174.96104,-41.17642
Taita North,174.96216,-41.17911
Taita North,174.96392,-41.17471
Taita North,174.96989,-41.16931
Taita North,174.96892,-41.17553
Taita North,174.96481,-41.17627
Taita North,174.96577,-41.17647
Taita North,174.96722,-41.17709
Taita North,174.96713,-41.16668
Taita North,174.96571,-41.17522
Taita North,174.96261,-41.17559
Taita North,174.96357,-41.17317
Taita North,174.96329,-41.16794
Taita North,174.96208,-41.17529
Taita North,174.9665,-41.17325
Taita North,174.9716,-41.16697
Taita North,174.9672,-41.17121
Taita North,174.96352,-41.16819
Taita North,174.97043,-41.1762
Taita North,174.95975,-41.17727
Taita North,174.96825,-41.17351
Taita North,174.96945,-41.16934
Taita North,174.97252,-41.16607
Taita North,174.97054,-41.16735
Taita North,174.96577,-41.1751
Taita North,174.9683,-41.17122
Taita North,174.95773,-41.17342
Taita North,174.96806,-41.17671
Taita North,174.96862,-41.17558
Taita North,174.95991,-41.17629
Taita North,174.96522,-41.17318
Taita North,174.96256,-41.17722
Taita North,174.96581,-41.17529
Taita North,174.96995,-41.16716
Taita North,174.9683,-41.1715
Taita North,174.96053,-41.17257
Taita North,174.95926,-41.17267
Taita North,174.96365,-41.17315
Taita North,174.96603,-41.16881
Taita North,174.96549,-41.17724
Taita North,174.96751,-41.17113
Taita North,174.96355,-41.16784
Taita North,174.96953,-41.16696
Taita North,174.96521,-41.17393
Taita North,174.95825,-41.17174
Taita North,174.96812,-41.16908
Taita North,174.95966,-41.17213
Taita North,174.96548,-41.1726
Taita North,174.96732,-41.17242
Taita North,174.96493,-41.17782
Taita North,174.96569,-41.16866
Taita North,174.96622,-41.16646
Taita North,174.95994,-41.17797
Taita North,174.96464,-41.1666
Taita North,174.9651,-41.16737
Taita North,174.96801,-41.17018
Taita North,174.96434,-41.1698
Taita North,174.95996,-41.17797
Taita North,174.96277,-41.17857
Taita North,174.9627,-41.17701
Taita North,174.96631,-41.17505
Taita North,174.95913,-41.17437
Taita North,174.96204,-41.17805
Taita North,174.97504,-41.16328
Taita North,174.96568,-41.17233
Taita North,174.96357,-41.17827
Taita North,174.9682,-41.17768
Taita North,174.96267,-41.17511
Taita North,174.97279,-41.16456
Taita North,174.9614,-41.17403
Taita North,174.97584,-41.16375
Taita North,174.97722,-41.16177
Taita North,174.96074,-41.17856
Taita North,174.95782,-41.17441
Taita North,174.9637,-41.17217
Taita North,174.95637,-41.17304
Taita North,174.96218,-41.1743
Taita North,174.96291,-41.16939
Taita North,174.97603,-41.16243
Taita North,174.96976,-41.17475
Taita North,174.95793,-41.17637
Taita North,174.96165,-41.17569
Taita North,174.96497,-41.16875
Taita North,174.96919,-41.16576
Taita North,174.96359,-41.17638
Taita North,174.96542,-41.16894
Taita North,174.96586,-41.16961
Taita North,174.96055,-41.17039
Taita North,174.96686,-41.17452
Taita North,174.96276,-41.17115
Taita North,174.9645,-41.17049
Taita North,174.96041,-41.17641
Taita North,174.96723,-41.17046
Taita North,174.95837,-41.17546
Taita North,174.96309,-41.17754
Taita North,174.95823,-41.17777
Taita North,174.95919,-41.17209
Taita North,174.96247,-41.17536
Taita North,174.96918,-41.1674
Taita North,174.96626,-41.17456
Fernlea,174.92336,-41.24938
Fernlea,174.93984,-41.2741
Fernlea,174.93746,-41.26072
Fernlea,174.93439,-41.26697
Fernlea,174.94389,-41.26577
Fernlea,174.93267,-41.25745
Fernlea,174.93931,-41.27097
Fernlea,174.93183,-41.25786
Fernlea,174.93574,-41.26417
Fernlea,174.93796,-41.26415
Fernlea,174.9328,-41.27102
Fernlea,174.93697,-41.26438
Fernlea,174.92627,-41.2615
Fernlea,174.92519,-41.26656
Fernlea,174.93438,-41.25818
Fernlea,174.93175,-41.26811
Fernlea,174.92972,-41.25472
Fernlea,174.94124,-41.26262
Fernlea,174.93105,-41.2602
Fernlea,174.92969,-41.26108
Fernlea,174.93467,-41.26217
Fernlea,174.9302,-41.26911
Fernlea,174.93296,-41.26614
Fernlea,174.93595,-41.26063
Fernlea,174.94098,-41.26543
Fernlea,174.92777,-41.27123
Fernlea,174.93661,-41.2638
Fernlea,174.93586,-41.26427
Fernlea,174.93603,-41.27048
Fernlea,174.93318,-41.26931
Fernlea,174.93228,-41.26929
Fernlea,174.93972,-41.26544
Fernlea,174.94123,-41.26932
Fernlea,174.92554,-41.26022
Fernlea,174.9406,-41.26925
Fernlea,174.92767,-41.26354
Fernlea,174.92575,-41.26244
Fernlea,174.92878,-41.26531
Fernlea,174.93079,-41.27033
Fernlea,174.9392,-41.26946
Fernlea,174.9453,-41.26222
Fernlea,174.93242,-41.2688
Fernlea,174.92428,-41.2564
Fernlea,174.93144,-41.26066
Fernlea,174.93758,-41.26367
Fernlea,174.93526,-41.2606
Fernlea,174.92764,-41.26058
Fernlea,174.93929,-41.26285
Fernlea,174.93976,-41.26974
Fernlea,174.9381,-41.26694
Fernlea,174.93955,-41.26444
Fernlea,174.92711,-41.26507
Fernlea,174.93165,-41.27274
Fernlea,174.93452,-41.2743
Fernlea,174.92875,-41.26782
Fernlea,174.94045,-41.261
Fernlea,174.92472,-41.25229
Fernlea,174.9244,-41.25341
Fernlea,174.92759,-41.26973
Fernlea,174.93336,-41.27427
Fernlea,174.93554,-41.26472
Fernlea,174.92974,-41.26159
Fernlea,174.93184,-41.27162
Fernlea,174.93946,-41.2612
Fernlea,174.93909,-41.26842
Fernlea,174.93305,-41.27239
Fernlea,174.94302,-41.2695
Fernlea,174.92732,-41.258
Fernlea,174.94304,-41.26255
Fernlea,174.92986,-41.26402
Fernlea,174.92672,-41.26893
Fernlea,174.93895,-41.26407
Fernlea,174.93611,-41.26729
Fernlea,174.94421,-41.26541
Fernlea,174.92574,-41.26661
Fernlea,174.92413,-41.25547
Fernlea,174.92467,-41.25293
Fernlea,174.93862,-41.26572
Fernlea,174.93613,-41.26938
Fernlea,174.92377,-41.25391
Fernlea,174.92968,-41.26291
Fernlea,174.94184,-41.26536
Fernlea,174.93214,-41.26551
Fernlea,174.94024,-41.26158
Fernlea,174.93285,-41.27421
Fernlea,174.9373,-41.27209
Fernlea,174.92501,-41.2612
Fernlea,174.93402,-41.26083
Fernlea,174.93069,-41.26083
Fernlea,174.93146,-41.26002
Fernlea,174.9376,-41.2688
Fernlea,174.92363,-41.25245
Fernlea,174.93117,-41.27124
Fernlea,174.93138,-41.26731
Fernlea,174.94137,-41.27222
Fernlea,174.92816,-41.26238
Fernlea,174.93949,-41.27162
Fernlea,174.92708,-41.2716
Fernlea,174.93186,-41.26797
Fernlea,174.9297,-41.26924
Akatarawa,175.10578,-41.09036
Akatarawa,175.12599,-41.07449
Akatarawa,175.12629,-41.07121
Akatarawa,175.1035,-41.08469
Akatarawa,175.12726,-41.08559
Akatarawa,175.11314,-41.09078
Akatarawa,175.10136,-41.08643
Akatarawa,175.11082,-41.08232
Akatarawa,175.13803,-41.08005
Akatarawa,175.11812,-41.06887
Akatarawa,175.12871,-41.08502
Akatarawa,175.11314,-41.08023
Akatarawa,175.12453,-41.07668
Akatarawa,175.11608,-41.09069
Akatarawa,175.11288,-41.07737
Akatarawa,175.12351,-41.07626
Akatarawa,175.10176,-41.08575
Akatarawa,175.12668,-41.07465
Akatarawa,175.10178,-41.08593
Akatarawa,175.12421,-41.08677
Akatarawa,175.10267,-41.09014
Akatarawa,175.11111,-41.07947
Akatarawa,175.10847,-41.08201
Akatarawa,175.11349,-41.08171
Akatarawa,175.13759,-41.07867
Akatarawa,175.13412,-41.07834
Akatarawa,175.12824,-41.08668
Akatarawa,175.11678,-41.08056
Akatarawa,175.10264,-41.09157
Akatarawa,175.12688,-41.07768
Akatarawa,175.11872,-41.0731
Akatarawa,175.11253,-41.09264
Akatarawa,175.10345,-41.07831
Akatarawa,175.12298,-41.08069
Akatarawa,175.11263,-41.07926
Akatarawa,175.11521,-41.08945
Akatarawa,175.10362,-41.08273
Akatarawa,175.10792,-41.07772
Akatarawa,175.11136,-41.06938
Akatarawa,175.13798,-41.07816
Akatarawa,175.12842,-41.08596
Akatarawa,175.12965,-41.08225
Akatarawa,175.12639,-41.08438
Akatarawa,175.12266,-41.09294
Akatarawa,175.12415,-41.07816
Akatarawa,175.10675,-41.09187
Akatarawa,175.12133,-41.08087
Akatarawa,175.11403,-41.07936
Akatarawa,175.11074,-41.08408
Akatarawa,175.10521,-41.0918
Akatarawa,175.14127,-41.08022
Akatarawa,175.11429,-41.07704
Akatarawa,175.109,-41.07742
Akatarawa,175.1225,-41.07668
Akatarawa,175.11187,-41.07337
Akatarawa,175.11769,-41.07662
Akatarawa,175.10652,-41.08324
Akatarawa,175.12969,-41.07255
Akatarawa,175.10717,-41.0872
Akatarawa,175.12303,-41.07238
Akatarawa,175.11786,-41.07322
Akatarawa,175.13324,-41.08092
Akatarawa,175.11771,-41.06953
Akatarawa,175.12117,-41.08764
Akatarawa,175.12094,-41.07454
Akatarawa,175.11936,-41.07442
Akatarawa,175.11159,-41.0918
Akatarawa,175.12247,-41.07263
Akatarawa,175.12535,-41.0751
Akatarawa,175.12784,-41.08585
Akatarawa,175.1135,-41.0866
Akatarawa,175.12016,-41.07429
Akatarawa,175.12472,-41.08611
Akatarawa,175.10895,-41.06923
Akatarawa,175.1174,-41.08303
Akatarawa,175.1128,-41.07545
Akatarawa,175.13117,-41.08536
Akatarawa,175.1215,-41.07759
Akatarawa,175.11735,-41.08666
Akatarawa,175.11724,-41.09433
Akatarawa,175.11571,-41.09031
Akatarawa,175.09898,-41.08637
Akatarawa,175.1169,-41.08723
Akatarawa,175.11285,-41.09243
Akatarawa,175.13497,-41.07777
Akatarawa,175.10345,-41.08779
Akatarawa,175.11515,-41.07095
Akatarawa,175.13919,-41.079
Akatarawa,175.13139,-41.08311
Akatarawa,175.13542,-41.08025
Akatarawa,175.11821,-41.07569
Akatarawa,175.10628,-41.09104
Akatarawa,175.11149,-41.09118
Akatarawa,175.0993,-41.08645
Akatarawa,175.12026,-41.0764
Akatarawa,175.1082,-41.0787
Akatarawa,175.12761,-41.08081
Akatarawa,175.1312,-41.08185
Akatarawa,175.09938,-41.09013
Akatarawa,175.13512,-41.08195
Kopuaranga,175.53762,-40.78763
Kopuaranga,175.74511,-40.84814
Kopuaranga,175.60348,-40.87706
Kopuaranga,175.50253,-40.8334
Kopuaranga,175.60827,-40.88147
Kopuaranga,175.59349,-40.89262
Kopuaranga,175.75908,-40.71147
Kopuaranga,175.6828,-40.80277
Kopuaranga,175.52526,-40.76395
Kopuaranga,175.5352,-40.77266
Kopuaranga,175.69156,-40.77744
Kopuaranga,175.63681,-40.75918
Kopuaranga,175.68048,-40.87074
Kopuaranga,175.49423,-40.7321
Kopuaranga,175.49315,-40.812
Kopuaranga,175.54494,-40.77425
Kopuaranga,175.49289,-40.81992
Kopuaranga,175.50426,-40.81362
Kopuaranga,175.6953,-40.78089
Kopuaranga,175.7107,-40.91699
Kopuaranga,175.67282,-40.8153
Kopuaranga,175.52074,-40.75102
Kopuaranga,175.57121,-40.74712
Kopuaranga,175.60371,-40.84957
Kopuaranga,175.69846,-40.77016
Kopuaranga,175.73418,-40.765
Kopuaranga,175.58023,-40.9277
Kopuaranga,175.76375,-40.72277
Kopuaranga,175.50182,-40.73421
Kopuaranga,175.68871,-40.75934
Kopuaranga,175.59036,-40.76971
Kopuaranga,175.59669,-40.7962
Kopuaranga,175.52067,-40.71316
Kopuaranga,175.66646,-40.76634
Kopuaranga,175.55852,-40.87804
Kopuaranga,175.63007,-40.78347
Kopuaranga,175.50382,-40.83023
Kopuaranga,175.61178,-40.76872
Kopuaranga,175.67787,-40.75158
Kopuaranga,175.66339,-40.79377
Kopuaranga,175.58608,-40.89305
Kopuaranga,175.56416,-40.85737
Kopuaranga,175.52367,-40.75392
Kopuaranga,175.60824,-40.75229
Kopuaranga,175.55463,-40.79964
Kopuaranga,175.64864,-40.80783
Kopuaranga,175.55199,-40.78574
Kopuaranga,175.6044,-40.8224
Kopuaranga,175.63329,-40.75128
Kopuaranga,175.72534,-40.84586
Kopuaranga,175.48312,-40.74176
Kopuaranga,175.46215,-40.71341
Kopuaranga,175.52016,-40.82036
Kopuaranga,175.54471,-40.75675
Kopuaranga,175.67841,-40.83056
Kopuaranga,175.53717,-40.80546
Kopuaranga,175.58925,-40.79547
Kopuaranga,175.7496,-40.70625
Kopuaranga,175.6649,-40.75953
Kopuaranga,175.72981,-40.71125
Kopuaranga,175.66023,-40.81253
Kopuaranga,175.66643,-40.87523
Kopuaranga,175.47247,-40.74414
Kopuaranga,175.59638,-40.78283
Kopuaranga,175.50201,-40.85126
Kopuaranga,175.55038,-40.86048
Kopuaranga,175.58887,-40.88854
Kopuaranga,175.5166,-40.85344
Kopuaranga,175.68508,-40.78337
Kopuaranga,175.65509,-40.7392
Kopuaranga,175.49121,-40.72848
Kopuaranga,175.56497,-40.87517
Kopuaranga,175.6386,-40.76926
Kopuaranga,175.53312,-40.77225
Kopuaranga,175.51655,-40.86641
Kopuaranga,175.698,-40.83969
Kopuaranga,175.77082,-40.90487
Kopuaranga,175.63721,-40.87344
Kopuaranga,175.62759,-40.75549
Kopuaranga,175.70225,-40.88957
Kopuaranga,175.60179,-40.84965
Kopuaranga,175.51773,-40.72738
Kopuaranga,175.75784,-40.82327
Kopuaranga,175.70341,-40.84645
Kopuaranga,175.76607,-40.83176
Kopuaranga,175.74718,-40.7711
Kopuaranga,175.54115,-40.74768
Kopuaranga,175.47116,-40.71527
Kopuaranga,175.60808,-40.84176
Kopuaranga,175.74073,-40.84307
Kopuaranga,175.73756,-40.74079
Kopuaranga,175.51347,-40.79369
Kopuaranga,175.69879,-40.83687
Kopuaranga,175.66497,-40.7945
Kopuaranga,175.7352,-40.76494
Kopuaranga,175.63198,-40.81494
Kopuaranga,175.58045,-40.90904
Kopuaranga,175.70968,-40.79535
Kopuaranga,175.74157,-40.88293
Kopuaranga,175.74537,-40.92338
Waikanae Park,175.05398,-40.85148
Waikanae Park,175.0479,-40.85108
Waikanae Park,175.04318,-40.85281
Waikanae Park,175.04834,-40.87754
Waikanae Park,175.04341,-40.87746
Waikanae Park,175.05491,-40.85217
Waikanae Park,175.0598,-40.85044
Waikanae Park,175.05403,-40.85804
Waikanae Park,175.05169,-40.84558
Waikanae Park,175.05009,-40.87189
Waikanae Park,175.04484,-40.85549
Waikanae Park,175.07079,-40.85042
Waikanae Park,175.05559,-40.84525
Waikanae Park,175.04023,-40.85894
Waikanae Park,175.04276,-40.85743
Waikanae Park,175.03196,-40.87059
Waikanae Park,175.06574,-40.85401
Waikanae Park,175.06609,-40.85162
Waikanae Park,175.06002,-40.84898
Waikanae Park,175.04276,-40.872
Waikanae Park,175.04019,-40.8596
Waikanae Park,175.05682,-40.85057
Waikanae Park,175.052,-40.87407
Waikanae Park,175.06615,-40.84772
Waikanae Park,175.04293,-40.87777
Waikanae Park,175.057,-40.85587
Waikanae Park,175.03021,-40.87008
Waikanae Park,175.04352,-40.88105
Waikanae Park,175.04224,-40.85832
Waikanae Park,175.04825,-40.88148
Waikanae Park,175.03342,-40.8665
Waikanae Park,175.05447,-40.85947
Waikanae Park,175.04454,-40.86015
Waikanae Park,175.05143,-40.8588
Waikanae Park,175.04961,-40.85446
Waikanae Park,175.0597,-40.85245
Waikanae Park,175.05064,-40.85923
Waikanae Park,175.03534,-40.86965
Waikanae Park,175.03755,-40.87028
Waikanae Park,175.04254,-40.87799
Waikanae Park,175.05999,-40.86073
Waikanae Park,175.04229,-40.87088
Waikanae Park,175.04818,-40.85787
Waikanae Park,175.04389,-40.85538
Waikanae Park,175.06166,-40.85684
Waikanae Park,175.03462,-40.86658
Waikanae Park,175.04829,-40.86948
Waikanae Park,175.04023,-40.86212
Waikanae Park,175.05141,-40.85404
Waikanae Park,175.04991,-40.8785
Waikanae Park,175.04837,-40.85062
Waikanae Park,175.04677,-40.85552
Waikanae Park,175.06623,-40.85056
Waikanae Park,175.05162,-40.86823
Waikanae Park,175.04647,-40.87847
Waikanae Park,175.0452,-40.85983
Waikanae Park,175.05165,-40.86718
Waikanae Park,175.05017,-40.85044
Waikanae Park,175.05825,-40.86563
Waikanae Park,175.05793,-40.8665
Waikanae Park,175.04016,-40.861
Waikanae Park,175.05618,-40.86626
Waikanae Park,175.05265,-40.86451
Waikanae Park,175.04856,-40.86027
Waikanae Park,175.04913,-40.85938
Waikanae Park,175.05011,-40.84842
Waikanae Park,175.04994,-40.87703
Waikanae Park,175.06328,-40.85972
Waikanae Park,175.06207,-40.86004
Waikanae Park,175.0406,-40.87886
Waikanae Park,175.05257,-40.86806
Waikanae Park,175.04403,-40.86117
Waikanae Park,175.05263,-40.84943
Waikanae Park,175.05201,-40.84516
Waikanae Park,175.0504,-40.87598
Waikanae Park,175.06148,-40.8548
Waikanae Park,175.03816,-40.86448
Waikanae Park,175.05597,-40.86167
