2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Owahanga,176.1851,-40.61307
Owahanga,176.36539,-40.5813
Owahanga,176.21403,-40.49737
Owahanga,176.20951,-40.63661
Owahanga,176.31528,-40.56291
Owahanga,176.12764,-40.60061
Owahanga,176.14728,-40.58937
Owahanga,176.31682,-40.512
Owahanga,176.23678,-40.55938
Owahanga,176.18764,-40.4633
Owahanga,176.20177,-40.51919
Owahanga,176.34641,-40.54763
Owahanga,176.31779,-40.6308
Owahanga,176.3074,-40.50153
Owahanga,176.26848,-40.53431
Owahanga,176.18814,-40.58902
Owahanga,176.4052,-40.59025
Owahanga,176.28078,-40.58541
Owahanga,176.20647,-40.52264
Owahanga,176.29654,-40.60403
Owahanga,176.35472,-40.47952
Owahanga,176.25874,-40.5184
Owahanga,176.19768,-40.53254
Owahanga,176.26595,-40.55918
Owahanga,176.41919,-40.48997
Owahanga,176.3691,-40.47676
Owahanga,176.33027,-40.47178
Kelson,174.94925,-41.16903
Kelson,174.96389,-41.16476
Kelson,174.94598,-41.17323
Kelson,174.96718,-41.16302
Kelson,174.95621,-41.16346
Kelson,174.95856,-41.15007
Kelson,174.94355,-41.15697
Kelson,174.93877,-41.15915
Kelson,174.94408,-41.16339
Kelson,174.92833,-41.18844
Kelson,174.93492,-41.18216
Kelson,174.95036,-41.17557
Kelson,174.94343,-41.17212
Kelson,174.95038,-41.15481
Kelson,174.95313,-41.16962
Kelson,174.93417,-41.18246
Kelson,174.9495,-41.15366
Kelson,174.94596,-41.1797
Kelson,174.9366,-41.17674
Kelson,174.95153,-41.15148
Kelson,174.96235,-41.1566
Kelson,174.93963,-41.1735
Kelson,174.95939,-41.15901
Kelson,174.93703,-41.16819
Kelson,174.93477,-41.1717
Kelson,174.93278,-41.17321
Kelson,174.95512,-41.15527
Kelson,174.93764,-41.16691
Kelson,174.96517,-41.16363
Kelson,174.9332,-41.18653
Kelson,174.93644,-41.18229
Kelson,174.93119,-41.18342
Kelson,174.9476,-41.17672
Kelson,174.96359,-41.15401
Kelson,174.96001,-41.16666
Kelson,174.94058,-41.15421
Kelson,174.93236,-41.18507
Kelson,174.94495,-41.16454
Kelson,174.94614,-41.155
Kelson,174.95979,-41.17011
Kelson,174.9499,-41.17127
Kelson,174.93243,-41.17972
Kelson,174.9345,-41.17808
Kelson,174.95112,-41.16034
Kelson,174.95175,-41.16223
Kelson,174.93418,-41.17472
Kelson,174.94419,-41.17518
Kelson,174.94715,-41.17541
Kelson,174.95935,-41.16415
Kelson,174.95831,-41.15577
Kelson,174.96941,-41.16108
Kelson,174.93322,-41.17117
Kelson,174.95165,-41.17326
Kelson,174.94791,-41.1705
Kelson,174.95067,-41.17446
Kelson,174.94578,-41.16183
Kelson,174.95056,-41.15284
Kelson,174.95974,-41.16115
Kelson,174.94111,-41.15585
Kelson,174.93973,-41.18295
Kelson,174.9416,-41.15325
Kelson,174.93576,-41.16662
Kelson,174.93162,-41.17864
Kelson,174.93809,-41.17707
Kelson,174.96712,-41.16242
Kelson,174.9335,-41.17448
Kelson,174.94989,-41.15999
Kelson,174.95495,-41.15738
Kelson,174.95151,-41.16584
Kelson,174.9474,-41.16757
Kelson,174.93958,-41.18206
Kelson,174.93638,-41.17135
Kelson,174.95225,-41.1623
Kelson,174.93914,-41.18233
Kelson,174.94011,-41.18243
Kelson,174.94611,-41.15441
Kelson,174.94683,-41.16185
Kelson,174.94234,-41.17926
Kelson,174.93784,-41.17808
Kelson,174.93324,-41.17041
Kelson,174.94229,-41.16662
Kelson,174.95632,-41.1526
Kelson,174.94434,-41.17275
Kelson,174.94393,-41.15779
Kelson,174.94174,-41.16345
Kelson,174.94727,-41.15307
Kelson,174.93512,-41.18236
Kelson,174.96593,-41.15708
Kelson,174.93505,-41.18681
Kelson,174.94766,-41.17881
Kelson,174.93083,-41.17952
Kelson,174.93792,-41.18055
Kelson,174.94126,-41.16223
Kelson,174.96605,-41.15552
Kelson,174.96,-41.1675
Kelson,174.95501,-41.15492
Kelson,174.9534,-41.16306
Kelson,174.95092,-41.17366
Kelson,174.96082,-41.16506
Kelson,174.9509,-41.1718
Eastbourne,174.88982,-41.3103
Eastbourne,174.90385,-41.30943
Eastbourne,174.91745,-41.28791
Eastbourne,174.89725,-41.29948
Eastbourne,174.89961,-41.30952
Eastbourne,174.91738,-41.28524
Eastbourne,174.91038,-41.30866
Eastbourne,174.91982,-41.28844
Eastbourne,174.91222,-41.29258
Eastbourne,174.91148,-41.26739
Eastbourne,174.89474,-41.30248
Eastbourne,174.8995,-41.31196
Eastbourne,174.9155,-41.26322
Eastbourne,174.91284,-41.25067
Eastbourne,174.91703,-41.25819
Eastbourne,174.90481,-41.28583
Eastbourne,174.9065,-41.29753
Eastbourne,174.89511,-41.30163
Eastbourne,174.92552,-41.27954
Eastbourne,174.90236,-41.31006
Eastbourne,174.88983,-41.31145
Eastbourne,174.9095,-41.28659
Eastbourne,174.92134,-41.28366
Eastbourne,174.92499,-41.27988
Eastbourne,174.90699,-41.30307
Eastbourne,174.89624,-41.3084
Eastbourne,174.92214,-41.25174
Eastbourne,174.88865,-41.31028
Eastbourne,174.92134,-41.26083
Eastbourne,174.89418,-41.30002
Eastbourne,174.89503,-41.29282
Eastbourne,174.90663,-41.29245
Eastbourne,174.91208,-41.29572
Eastbourne,174.8854,-41.31246
Eastbourne,174.91399,-41.25841
Eastbourne,174.90807,-41.25042
Eastbourne,174.90881,-41.28953
Eastbourne,174.89279,-41.30735
Eastbourne,174.92361,-41.2591
Eastbourne,174.92242,-41.26956
Eastbourne,174.90282,-41.28537
Eastbourne,174.9125,-41.25897
Eastbourne,174.90891,-41.2887
Eastbourne,174.90732,-41.27571
Eastbourne,174.88841,-41.30598
Eastbourne,174.89572,-41.31131
Eastbourne,174.9106,-41.29923
Eastbourne,174.91875,-41.29436
Eastbourne,174.91594,-41.24837
Eastbourne,174.92072,-41.25679
Eastbourne,174.9094,-41.27917
Eastbourne,174.90321,-41.29507
Eastbourne,174.89495,-41.31202
Eastbourne,174.89657,-41.29769
Eastbourne,174.91982,-41.25849
Eastbourne,174.90866,-41.26161
Eastbourne,174.90749,-41.28292
Eastbourne,174.89708,-41.29463
Eastbourne,174.91622,-41.28222
Eastbourne,174.91888,-41.25685
Eastbourne,174.89343,-41.2931
Eastbourne,174.91417,-41.25987
Eastbourne,174.91175,-41.27767
Eastbourne,174.92004,-41.25076
Eastbourne,174.9205,-41.27589
Eastbourne,174.91027,-41.29289
Eastbourne,174.92372,-41.27094
Eastbourne,174.92413,-41.2619
Eastbourne,174.89545,-41.2962
Eastbourne,174.91614,-41.26486
Eastbourne,174.92234,-41.25553
Eastbourne,174.9184,-41.24691
Eastbourne,174.91245,-41.27486
Eastbourne,174.89786,-41.29706
Eastbourne,174.92287,-41.26826
Eastbourne,174.8878,-41.31012
Eastbourne,174.91629,-41.30064
Eastbourne,174.91987,-41.28473
Eastbourne,174.90013,-41.29945
Eastbourne,174.90417,-41.28579
Eastbourne,174.89755,-41.29875
Eastbourne,174.91656,-41.27623
Eastbourne,174.89347,-41.29398
Eastbourne,174.9241,-41.26104
Eastbourne,174.91565,-41.29916
Eastbourne,174.91292,-41.29739
Eastbourne,174.91594,-41.2853
Eastbourne,174.91726,-41.25535
Eastbourne,174.92372,-41.27371
Eastbourne,174.92442,-41.28254
Eastbourne,174.90048,-41.29009
Eastbourne,174.91743,-41.26963
Eastbourne,174.90734,-41.2673
Eastbourne,174.91361,-41.29081
Eastbourne,174.91516,-41.25954
Eastbourne,174.91037,-41.29598
Eastbourne,174.90813,-41.29533
Eastbourne,174.90778,-41.29539
Eastbourne,174.90825,-41.29676
Eastbourne,174.90123,-41.30232
Kapiti Island,174.93146,-40.82306
Kapiti Island,174.93217,-40.84801
Kapiti Island,174.93022,-40.83311
Kapiti Island,174.91089,-40.86649
Kapiti Island,174.89313,-40.8695
Kapiti Island,174.89334,-40.88611
Kapiti Island,174.88583,-40.89012
Kapiti Island,174.89521,-40.87297
Kapiti Island,174.88471,-40.876
Kapiti Island,174.93477,-40.8357
Kapiti Island,174.93825,-40.83466
Kapiti Island,174.92271,-40.84386
Kapiti Island,174.93511,-40.82447
Kapiti Island,174.91081,-40.86386
Kapiti Island,174.89644,-40.86565
Kapiti Island,174.91001,-40.87086
Kapiti Island,174.9114,-40.86596
Kapiti Island,174.89992,-40.8801
Kapiti Island,174.90765,-40.84747
Kapiti Island,174.9328,-40.84037
Kapiti Island,174.9441,-40.82564
Kapiti Island,174.88583,-40.87603
Kapiti Island,174.92341,-40.83822
Kapiti Island,174.91245,-40.84717
Kapiti Island,174.90827,-40.86028
Kapiti Island,174.88737,-40.88268
Kapiti Island,174.87079,-40.88343
Kapiti Island,174.89723,-40.86834
Kapiti Island,174.91038,-40.85068
Kapiti Island,174.91365,-40.85826
Kapiti Island,174.88912,-40.87746
Kapiti Island,174.9323,-40.82864
Kapiti Island,174.92602,-40.84592
Kapiti Island,174.91065,-40.86199
Kapiti Island,174.87952,-40.87396
Kapiti Island,174.93574,-40.82187
Kapiti Island,174.91466,-40.84393
Kapiti Island,174.92445,-40.82913
Kapiti Island,174.92171,-40.84422
Kapiti Island,174.90385,-40.87677
Kapiti Island,174.89952,-40.85727
Kapiti Island,174.90547,-40.85725
Kapiti Island,174.94383,-40.83376
Kapiti Island,174.92177,-40.8379
Kapiti Island,174.88526,-40.87721
Kapiti Island,174.90101,-40.86746
Kapiti Island,174.90611,-40.85433
Kapiti Island,174.88622,-40.87682
Kapiti Island,174.91659,-40.84559
Kapiti Island,174.86971,-40.87657
Kapiti Island,174.92939,-40.8317
Kapiti Island,174.88022,-40.87946
Kapiti Island,174.94207,-40.83426
Kapiti Island,174.93031,-40.85268
Kapiti Island,174.87209,-40.87751
Kapiti Island,174.89099,-40.87638
Kapiti Island,174.8868,-40.88668
Kapiti Island,174.93676,-40.84031
Kapiti Island,174.88994,-40.87172
Kapiti Island,174.91694,-40.83738
Kapiti Island,174.89465,-40.85952
Kapiti Island,174.88892,-40.87793
Kapiti Island,174.92783,-40.85183
Kapiti Island,174.88782,-40.8855
Kapiti Island,174.87348,-40.88354
Kapiti Island,174.90078,-40.86896
Kapiti Island,174.93236,-40.8334
Kapiti Island,174.91139,-40.86369
Kapiti Island,174.89387,-40.87349
Kapiti Island,174.93031,-40.83218
Kapiti Island,174.93254,-40.83011
Kapiti Island,174.93748,-40.83615
Kapiti Island,174.91907,-40.86666
Kapiti Island,174.90941,-40.86873
Kapiti Island,174.94286,-40.82408
Kapiti Island,174.87298,-40.87705
Kapiti Island,174.87753,-40.88683
Kapiti Island,174.87212,-40.88752
Kapiti Island,174.91624,-40.86836
Kapiti Island,174.94563,-40.8283
Kapiti Island,174.92287,-40.85208
Kapiti Island,174.88507,-40.88051
Kapiti Island,174.87653,-40.88591
Kapiti Island,174.87634,-40.87302
Kapiti Island,174.90456,-40.87245
Kapiti Island,174.92603,-40.83294
Kapiti Island,174.91882,-40.86212
Kapiti Island,174.9345,-40.84182
Kapiti Island,174.94654,-40.82766
Kapiti Island,174.92454,-40.83708
Kapiti Island,174.89359,-40.86318
Kapiti Island,174.92615,-40.83282
Kapiti Island,174.9096,-40.85479
Kapiti Island,174.9312,-40.84126
Kapiti Island,174.92036,-40.83395
Kapiti Island,174.90417,-40.87764
Kapiti Island,174.87461,-40.87527
Kapiti Island,174.90712,-40.86526
Kapiti Island,174.92271,-40.82428
Kapiti Island,174.90986,-40.85711
Pinehaven,175.0277,-41.17056
Pinehaven,175.01904,-41.17549
Pinehaven,175.00254,-41.16601
Pinehaven,175.01656,-41.1687
Pinehaven,175.01473,-41.17113
Pinehaven,175.00279,-41.15837
Pinehaven,175.016,-41.1619
Pinehaven,175.00879,-41.15555
Pinehaven,175.03093,-41.17403
Pinehaven,175.02324,-41.16301
Pinehaven,175.00451,-41.1719
Pinehaven,175.01703,-41.16064
Pinehaven,175.0049,-41.16025
Pinehaven,175.01153,-41.15979
Pinehaven,175.0208,-41.16779
Pinehaven,175.01284,-41.1668
Pinehaven,175.01075,-41.17156
Pinehaven,175.02413,-41.16485
Pinehaven,175.0115,-41.15448
Pinehaven,175.01989,-41.16798
Pinehaven,175.0119,-41.1603
Pinehaven,175.00782,-41.16355
Pinehaven,175.0195,-41.16064
Pinehaven,175.00553,-41.16938
Pinehaven,175.0155,-41.17564
Pinehaven,175.00659,-41.16522
Pinehaven,175.01594,-41.17035
Pinehaven,175.0096,-41.17496
Pinehaven,175.01846,-41.17447
Pinehaven,175.02414,-41.16816
Pinehaven,175.0065,-41.16216
Pinehaven,175.02133,-41.16085
Pinehaven,175.0094,-41.15445
Pinehaven,175.0282,-41.17945
Pinehaven,175.02412,-41.17721
Pinehaven,175.00738,-41.17461
Pinehaven,175.00892,-41.1761
Pinehaven,175.01215,-41.16267
Pinehaven,175.02117,-41.16348
Pinehaven,175.01509,-41.17141
Pinehaven,175.03226,-41.17076
Pinehaven,175.00719,-41.15709
Pinehaven,175.01836,-41.16507
Pinehaven,175.01313,-41.16486
Pinehaven,175.03717,-41.17619
Pinehaven,175.02592,-41.16495
Pinehaven,175.00662,-41.15677
Pinehaven,175.02633,-41.17589
Pinehaven,175.00481,-41.15695
Pinehaven,175.01074,-41.16187
Pinehaven,175.0102,-41.1639
Pinehaven,175.02784,-41.17727
Pinehaven,175.01726,-41.17545
Pinehaven,175.01676,-41.16762
Pinehaven,175.01114,-41.16
Pinehaven,175.01436,-41.16999
Pinehaven,175.0174,-41.15415
Pinehaven,175.02756,-41.16984
Pinehaven,175.01426,-41.1712
Pinehaven,175.02297,-41.17745
Pinehaven,175.00821,-41.17252
Pinehaven,175.01753,-41.15405
Pinehaven,175.0104,-41.16901
Pinehaven,175.00731,-41.15747
Pinehaven,175.006,-41.16682
Pinehaven,175.02798,-41.17518
Pinehaven,175.03382,-41.17455
Pinehaven,175.0387,-41.17707
Pinehaven,175.01363,-41.15214
Pinehaven,175.0075,-41.15552
Pinehaven,175.01478,-41.15707
Pinehaven,175.01064,-41.17104
Pinehaven,175.01679,-41.16462
Pinehaven,175.0243,-41.17391
Pinehaven,175.01198,-41.15928
Pinehaven,175.00794,-41.17291
Pinehaven,175.01627,-41.15579
Pinehaven,175.0102,-41.17343
Pinehaven,175.01095,-41.1659
Pinehaven,175.01671,-41.16221
Pinehaven,175.01686,-41.15767
Pinehaven,175.01986,-41.16209
Pinehaven,175.02676,-41.1675
Pinehaven,175.0168,-41.1757
Pinehaven,175.0168,-41.16449
Pinehaven,175.0197,-41.16897
Pinehaven,175.03875,-41.17678
Pinehaven,175.00709,-41.16035
Pinehaven,175.01223,-41.1616
Pinehaven,175.01526,-41.17755
Pinehaven,175.01264,-41.16901
Pinehaven,175.01969,-41.16372
Pinehaven,175.00663,-41.1705
Pinehaven,175.0374,-41.17405
Pinehaven,175.00424,-41.17056
Pinehaven,175.01232,-41.17092
Pinehaven,175.00236,-41.1664
Pinehaven,175.0183,-41.15952
Pinehaven,175.01478,-41.15381
Pinehaven,175.0227,-41.16551
Kahutara,175.41824,-41.28822
Kahutara,175.09975,-41.24257
Kahutara,175.16072,-41.37925
Kahutara,175.45736,-41.1471
Kahutara,175.34818,-41.28845
Kahutara,175.19771,-41.19118
Kahutara,175.19395,-41.36081
Kahutara,175.40808,-41.27779
Kahutara,175.4927,-41.15452
Kahutara,175.17332,-41.39445
Kahutara,175.24417,-41.35797
Kahutara,175.40084,-41.12792
Kahutara,175.31816,-41.31902
Kahutara,175.37821,-41.00965
Kahutara,175.34372,-40.9616
Kahutara,175.34117,-41.37324
Kahutara,175.24791,-41.26213
Kahutara,175.38394,-41.26798
Kahutara,175.41282,-41.26103
Kahutara,175.23495,-41.40187
Kahutara,175.02922,-41.35691
Kahutara,175.33591,-40.95488
Kahutara,175.45756,-41.18438
Kahutara,175.40325,-41.19298
Kahutara,175.3657,-41.02583
Kahutara,175.58364,-41.17305
Kahutara,175.3361,-41.09583
Kahutara,175.4235,-41.20153
Kahutara,175.21995,-41.17263
Kahutara,175.35365,-41.13387
Kahutara,175.19049,-41.301
Kahutara,175.33313,-40.96794
Kahutara,175.22834,-41.38244
Kahutara,175.15691,-41.20409
Kahutara,175.29609,-41.13845
Kahutara,175.07544,-41.3151
Kahutara,175.21326,-41.16554
Kahutara,175.57154,-41.17311
Kahutara,175.13134,-41.31403
Kahutara,175.43966,-41.08568
Kahutara,175.07982,-41.32795
Kahutara,175.15852,-41.23268
Kahutara,175.23214,-41.32471
Kahutara,175.07819,-41.31251
Kahutara,175.03884,-41.33668
Kahutara,175.21764,-41.28276
Kahutara,175.29844,-41.28512
Kahutara,175.06263,-41.37667
Kahutara,175.26118,-41.30265
Kahutara,175.11749,-41.34252
Kahutara,175.49292,-41.15835
Kahutara,175.12624,-41.38238
Kahutara,175.13833,-41.28253
Kahutara,175.30163,-41.08905
Kahutara,175.51766,-41.23667
Kahutara,175.34807,-41.30924
Kahutara,175.19594,-41.15725
Kahutara,175.43927,-41.09773
Kahutara,175.38712,-40.94459
Kahutara,175.51272,-41.16477
Kahutara,175.26374,-41.26116
Kahutara,175.34991,-41.24055
Kahutara,175.14164,-41.24893
Kahutara,175.30753,-40.95736
Kahutara,175.18887,-41.19496
Kahutara,175.48071,-41.26325
Kahutara,175.29197,-41.15887
Kahutara,175.17363,-41.29386
Kahutara,175.44956,-41.28525
Kahutara,175.31326,-41.20273
Kahutara,175.34906,-40.95591
Kahutara,175.32838,-41.00245
Kahutara,175.17681,-41.17934
Kahutara,175.3076,-41.10173
Kahutara,175.42635,-41.31801
Kahutara,175.42594,-41.31479
Kahutara,175.14271,-41.24013
Kahutara,175.13998,-41.28796
Kahutara,175.27966,-41.13086
Kahutara,175.30673,-41.28812
Kahutara,175.31031,-41.19275
Kahutara,175.34406,-41.04963
Kahutara,175.51675,-41.18857
Kahutara,175.30576,-41.03509
Kahutara,175.21131,-41.27689
Kahutara,175.26282,-41.4154
Kahutara,175.10782,-41.21832
Kahutara,175.09428,-41.26702
Kahutara,175.3554,-41.10303
Kahutara,175.24065,-41.35015
Kahutara,175.09569,-41.32947
Kahutara,175.41419,-41.15206
Kahutara,175.34663,-41.1779
Kahutara,175.33036,-40.98901
Kahutara,175.16509,-41.36179
Kahutara,175.39302,-41.03955
Kahutara,175.32122,-40.94566
Kahutara,175.34582,-41.04132
Kahutara,175.14434,-41.31468
Kahutara,175.26495,-41.0696
Northland,174.76205,-41.28248
Northland,174.76327,-41.28239
Northland,174.75646,-41.28502
Northland,174.75982,-41.28286
Northland,174.75375,-41.28178
Northland,174.76592,-41.28103
Northland,174.75564,-41.28608
Northland,174.76065,-41.28303
Northland,174.75564,-41.28435
Northland,174.7625,-41.28318
Northland,174.7617,-41.28005
Northland,174.75939,-41.28279
Northland,174.757,-41.27947
Northland,174.76501,-41.27948
Northland,174.75507,-41.28006
Northland,174.75663,-41.27803
Northland,174.7592,-41.27899
Northland,174.75846,-41.28184
Northland,174.76403,-41.28069
Northland,174.76636,-41.28086
Northland,174.76067,-41.27895
Northland,174.7572,-41.28117
Northland,174.75796,-41.2788
Northland,174.75445,-41.28127
Northland,174.75497,-41.28144
Northland,174.76572,-41.28085
Northland,174.76401,-41.28138
Northland,174.75737,-41.28343
Northland,174.75574,-41.28644
Northland,174.76313,-41.27765
Northland,174.76178,-41.28324
Northland,174.7558,-41.28042
Northland,174.76035,-41.2828
Northland,174.76255,-41.27633
Northland,174.76124,-41.2819
Northland,174.76513,-41.28003
Northland,174.76082,-41.27897
Northland,174.75785,-41.28226
Northland,174.76303,-41.27682
Northland,174.76184,-41.28199
Northland,174.75566,-41.27928
Northland,174.75482,-41.28276
Northland,174.75863,-41.28381
Northland,174.76444,-41.27829
Northland,174.75619,-41.28172
Northland,174.7622,-41.27844
Northland,174.76492,-41.27963
Northland,174.75915,-41.28021
Northland,174.7589,-41.28284
Northland,174.75608,-41.27922
Northland,174.7605,-41.28046
Northland,174.76122,-41.27888
Northland,174.75749,-41.27856
Northland,174.76333,-41.27942
Northland,174.76253,-41.27893
Northland,174.76442,-41.28065
Northland,174.76355,-41.28122
Northland,174.75628,-41.27986
Northland,174.76177,-41.28123
Northland,174.76668,-41.28019
Northland,174.76386,-41.28117
Northland,174.76322,-41.27848
Northland,174.75362,-41.28304
Northland,174.7618,-41.28354
Northland,174.76473,-41.28096
Northland,174.76272,-41.27675
Northland,174.764,-41.2815
Northland,174.75717,-41.28685
Northland,174.75665,-41.28618
Northland,174.75747,-41.28582
Northland,174.75832,-41.28264
Northland,174.75859,-41.28483
Northland,174.75472,-41.282
Northland,174.76254,-41.27911
Northland,174.7609,-41.28292
Northland,174.75503,-41.28571
Northland,174.75578,-41.28604
Northland,174.7552,-41.28457
Northland,174.75456,-41.28448
Northland,174.7651,-41.28148
Northland,174.75671,-41.27752
Northland,174.76015,-41.28392
Northland,174.75976,-41.28394
Northland,174.76625,-41.27927
Northland,174.76078,-41.27922
Northland,174.76182,-41.28089
Northland,174.75648,-41.27768
Northland,174.75707,-41.28075
Northland,174.7589,-41.27969
Northland,174.76167,-41.2833
Northland,174.76329,-41.28017
Northland,174.75745,-41.27786
Northland,174.76468,-41.28163
Northland,174.75636,-41.28478
Northland,174.75717,-41.28019
Northland,174.76499,-41.27965
Northland,174.76015,-41.27889
Northland,174.75579,-41.28659
Northland,174.76425,-41.27863
Northland,174.76411,-41.27975
Maoribank,175.12121,-41.09622
Maoribank,175.10775,-41.10736
Maoribank,175.11387,-41.10722
Maoribank,175.10971,-41.1045
Maoribank,175.10187,-41.10672
Maoribank,175.10872,-41.1112
Maoribank,175.11742,-41.09929
Maoribank,175.1115,-41.11031
Maoribank,175.10529,-41.10139
Maoribank,175.0984,-41.10922
Maoribank,175.10421,-41.1105
Maoribank,175.10602,-41.10263
Maoribank,175.10619,-41.10941
Maoribank,175.11615,-41.10451
Maoribank,175.10975,-41.10097
Maoribank,175.12241,-41.09896
Maoribank,175.09881,-41.11449
Maoribank,175.11609,-41.1077
Maoribank,175.12087,-41.09978
Maoribank,175.11767,-41.09854
Maoribank,175.10913,-41.10219
Maoribank,175.11352,-41.10511
Maoribank,175.11016,-41.10307
Maoribank,175.11363,-41.0996
Maoribank,175.10345,-41.109
Maoribank,175.10627,-41.10134
Maoribank,175.10374,-41.10376
Maoribank,175.1026,-41.11104
Maoribank,175.11279,-41.10439
Maoribank,175.11336,-41.10677
Maoribank,175.10579,-41.10032
Maoribank,175.11915,-41.09714
Maoribank,175.11165,-41.10123
Maoribank,175.10017,-41.10314
Maoribank,175.10506,-41.10551
Maoribank,175.11983,-41.10624
Maoribank,175.1061,-41.11167
Maoribank,175.12118,-41.09604
Maoribank,175.09816,-41.10877
Maoribank,175.10209,-41.10699
Maoribank,175.11973,-41.10678
Maoribank,175.10372,-41.10613
Maoribank,175.12351,-41.1045
Maoribank,175.11544,-41.10635
Maoribank,175.10863,-41.10001
Maoribank,175.11823,-41.10252
Maoribank,175.12482,-41.09765
Maoribank,175.12598,-41.09653
Maoribank,175.10469,-41.10312
Maoribank,175.10771,-41.09944
Maoribank,175.09797,-41.11517
Maoribank,175.11649,-41.10305
Maoribank,175.11226,-41.11022
Maoribank,175.11318,-41.10503
Maoribank,175.11036,-41.10885
Maoribank,175.11611,-41.09928
Maoribank,175.11905,-41.10362
Maoribank,175.10662,-41.10038
Maoribank,175.09777,-41.10933
Maoribank,175.12112,-41.10309
Maoribank,175.1141,-41.09765
Maoribank,175.11732,-41.10381
Maoribank,175.10525,-41.10978
Maoribank,175.12148,-41.10053
Maoribank,175.10236,-41.1014
Maoribank,175.10088,-41.10185
Maoribank,175.11296,-41.10551
Maoribank,175.11845,-41.09732
Maoribank,175.09896,-41.11355
Maoribank,175.12215,-41.10469
Maoribank,175.11158,-41.1091
Maoribank,175.11979,-41.09883
Maoribank,175.09904,-41.10355
Maoribank,175.11803,-41.09852
Maoribank,175.1054,-41.10297
Maoribank,175.10883,-41.11115
Maoribank,175.09603,-41.11313
Maoribank,175.11452,-41.10308
Maoribank,175.10308,-41.11145
Maoribank,175.11353,-41.10427
Maoribank,175.10977,-41.10857
Maoribank,175.11622,-41.10544
Maoribank,175.09995,-41.10688
Maoribank,175.10778,-41.10179
Maoribank,175.11418,-41.1
Maoribank,175.11691,-41.10085
Maoribank,175.12138,-41.10007
Maoribank,175.1199,-41.10381
Maoribank,175.11,-41.10642
Maoribank,175.12198,-41.10182
Maoribank,175.12275,-41.10478
Maoribank,175.12054,-41.10499
Maoribank,175.10543,-41.1065
Maoribank,175.10108,-41.10474
Maoribank,175.12364,-41.0996
Maoribank,175.1092,-41.09989
Maoribank,175.10552,-41.11019
Maoribank,175.10339,-41.1142
Maoribank,175.0995,-41.10384
Maoribank,175.09837,-41.11373
Berhampore East,174.7795,-41.32889
Berhampore East,174.77996,-41.32202
Berhampore East,174.77891,-41.3244
Berhampore East,174.78032,-41.32185
Berhampore East,174.77827,-41.32148
Berhampore East,174.77699,-41.32991
Berhampore East,174.77945,-41.32883
Berhampore East,174.78032,-41.32206
Berhampore East,174.78046,-41.31928
Berhampore East,174.77975,-41.32503
Berhampore East,174.77992,-41.32638
Berhampore East,174.77508,-41.32593
Berhampore East,174.77752,-41.32726
Berhampore East,174.77954,-41.32943
Berhampore East,174.77925,-41.32938
Berhampore East,174.77865,-41.3259
Berhampore East,174.7769,-41.328
Berhampore East,174.77915,-41.31971
Berhampore East,174.7749,-41.32613
Berhampore East,174.77992,-41.3268
Berhampore East,174.77801,-41.3297
Berhampore East,174.7799,-41.32971
Berhampore East,174.77937,-41.32599
Berhampore East,174.77697,-41.32458
Berhampore East,174.77974,-41.32709
Berhampore East,174.77946,-41.32164
Berhampore East,174.77916,-41.32826
Berhampore East,174.77933,-41.32156
Berhampore East,174.77811,-41.32409
Berhampore East,174.77848,-41.32421
Berhampore East,174.77856,-41.32044
Berhampore East,174.77558,-41.32534
Berhampore East,174.77909,-41.32393
Berhampore East,174.7799,-41.32964
Berhampore East,174.77668,-41.32494
Berhampore East,174.77884,-41.32328
Berhampore East,174.77939,-41.32838
Berhampore East,174.77989,-41.32359
Berhampore East,174.77609,-41.32634
Berhampore East,174.77984,-41.32023
Berhampore East,174.77728,-41.32574
Berhampore East,174.78024,-41.32098
Berhampore East,174.77497,-41.32804
Berhampore East,174.77924,-41.32177
Berhampore East,174.77893,-41.32056
Berhampore East,174.77889,-41.32901
Berhampore East,174.77689,-41.32931
Berhampore East,174.7798,-41.32262
Berhampore East,174.77902,-41.32555
Berhampore East,174.77932,-41.32272
Berhampore East,174.77982,-41.32591
Berhampore East,174.77885,-41.32915
Berhampore East,174.77646,-41.32676
Berhampore East,174.77669,-41.3297
Berhampore East,174.77998,-41.3216
Berhampore East,174.7795,-41.32769
Berhampore East,174.77768,-41.32478
Berhampore East,174.77731,-41.32471
Berhampore East,174.77543,-41.32667
Berhampore East,174.77927,-41.32128
Berhampore East,174.77477,-41.32605
Berhampore East,174.77943,-41.3298
Berhampore East,174.77813,-41.32863
Berhampore East,174.77509,-41.32618
Berhampore East,174.776,-41.32538
Berhampore East,174.77845,-41.32891
Berhampore East,174.77772,-41.3255
Berhampore East,174.7797,-41.32009
Berhampore East,174.77789,-41.32818
Berhampore East,174.77947,-41.32434
Berhampore East,174.77588,-41.32662
Berhampore East,174.779,-41.32496
Berhampore East,174.7777,-41.32983
Berhampore East,174.77797,-41.32346
Berhampore East,174.77617,-41.32781
Berhampore East,174.7804,-41.31897
Berhampore East,174.77973,-41.32823
Berhampore East,174.77962,-41.32949
Berhampore East,174.78017,-41.3241
Berhampore East,174.77563,-41.32629
Berhampore East,174.77881,-41.32429
Berhampore East,174.77817,-41.32658
Berhampore East,174.77829,-41.32073
Berhampore East,174.77972,-41.32826
