2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Panmure Basin,174.84844,-36.90116
Panmure Basin,174.85947,-36.9037
Panmure Basin,174.84657,-36.90147
Panmure Basin,174.84389,-36.90854
Panmure Basin,174.86146,-36.90224
Panmure Basin,174.85667,-36.90355
Panmure Basin,174.84606,-36.90204
Panmure Basin,174.84415,-36.90676
Panmure Basin,174.85452,-36.90028
Panmure Basin,174.85995,-36.90212
Panmure Basin,174.84622,-36.90318
Panmure Basin,174.85587,-36.90284
Panmure Basin,174.84591,-36.90789
Panmure Basin,174.84967,-36.89875
Panmure Basin,174.86458,-36.90305
Panmure Basin,174.85556,-36.90336
Panmure Basin,174.84555,-36.90878
Panmure Basin,174.8581,-36.90441
Panmure Basin,174.85756,-36.90452
Panmure Basin,174.84316,-36.90542
Panmure Basin,174.85427,-36.907
Panmure Basin,174.84854,-36.90834
Panmure Basin,174.85529,-36.9009
Panmure Basin,174.84234,-36.90753
Panmure Basin,174.85483,-36.90096
Panmure Basin,174.85636,-36.90404
Panmure Basin,174.85631,-36.90615
Panmure Basin,174.85404,-36.90626
Panmure Basin,174.85526,-36.90215
Panmure Basin,174.84282,-36.90604
Panmure Basin,174.86057,-36.90257
Panmure Basin,174.85457,-36.90764
Panmure Basin,174.84773,-36.90094
Panmure Basin,174.84225,-36.90765
Panmure Basin,174.84223,-36.90873
Panmure Basin,174.85685,-36.90895
Panmure Basin,174.85306,-36.90858
Panmure Basin,174.85055,-36.90917
Panmure Basin,174.84421,-36.90682
Panmure Basin,174.85507,-36.90111
Panmure Basin,174.85451,-36.90245
Panmure Basin,174.85627,-36.90767
Panmure Basin,174.84803,-36.90225
Panmure Basin,174.84455,-36.90403
Panmure Basin,174.84299,-36.90847
Panmure Basin,174.84954,-36.90041
Panmure Basin,174.84754,-36.90894
Panmure Basin,174.85443,-36.90891
Panmure Basin,174.85396,-36.9074
Panmure Basin,174.85371,-36.90073
Panmure Basin,174.85508,-36.90096
Panmure Basin,174.85304,-36.90693
Panmure Basin,174.85644,-36.90832
Panmure Basin,174.86291,-36.90319
Panmure Basin,174.84652,-36.90246
Panmure Basin,174.84929,-36.89999
Panmure Basin,174.84347,-36.90915
Panmure Basin,174.85403,-36.90062
Panmure Basin,174.86188,-36.90429
Panmure Basin,174.85406,-36.90668
Panmure Basin,174.85707,-36.90547
Panmure Basin,174.84446,-36.90868
Panmure Basin,174.84996,-36.90906
Panmure Basin,174.85432,-36.90102
Panmure Basin,174.85272,-36.90778
Panmure Basin,174.85314,-36.9016
Panmure Basin,174.85876,-36.90411
Panmure Basin,174.85667,-36.90509
Panmure Basin,174.85553,-36.90707
Panmure Basin,174.85068,-36.89907
Panmure Basin,174.84612,-36.90335
Panmure Basin,174.86083,-36.90296
Panmure Basin,174.8579,-36.90456
Panmure Basin,174.85714,-36.90456
Panmure Basin,174.85529,-36.90728
Panmure Basin,174.84949,-36.90816
Eden Terrace,174.75132,-36.866
Eden Terrace,174.7509,-36.8656
Eden Terrace,174.75791,-36.86478
Eden Terrace,174.75786,-36.86397
Eden Terrace,174.75603,-36.86381
Eden Terrace,174.75562,-36.864
Eden Terrace,174.75602,-36.86459
Eden Terrace,174.75372,-36.86377
Eden Terrace,174.75927,-36.86376
Eden Terrace,174.75514,-36.86601
Eden Terrace,174.75987,-36.86371
Eden Terrace,174.75529,-36.86899
Eden Terrace,174.75428,-36.8677
Eden Terrace,174.75488,-36.86773
Eden Terrace,174.75845,-36.86546
Eden Terrace,174.7605,-36.8658
Eden Terrace,174.75316,-36.86479
Eden Terrace,174.75587,-36.86404
Eden Terrace,174.75939,-36.8655
Eden Terrace,174.75336,-36.86466
Eden Terrace,174.75599,-36.86608
Eden Terrace,174.75711,-36.86857
Eden Terrace,174.75845,-36.8678
Eden Terrace,174.75667,-36.86641
Eden Terrace,174.75576,-36.86719
Eden Terrace,174.75558,-36.86901
Eden Terrace,174.75527,-36.86446
Eden Terrace,174.75897,-36.86703
Eden Terrace,174.75995,-36.86517
Eden Terrace,174.75212,-36.86666
Eden Terrace,174.75516,-36.86905
Eden Terrace,174.75751,-36.86597
Eden Terrace,174.75192,-36.86657
Eden Terrace,174.7526,-36.86595
Eden Terrace,174.75409,-36.86437
Eden Terrace,174.75486,-36.8658
Eden Terrace,174.75387,-36.86604
Eden Terrace,174.75053,-36.86555
Eden Terrace,174.75521,-36.86652
Eden Terrace,174.75479,-36.86714
Eden Terrace,174.7553,-36.86915
Eden Terrace,174.75252,-36.86566
Eden Terrace,174.75348,-36.86646
Eden Terrace,174.755,-36.86267
Eden Terrace,174.75922,-36.86398
Eden Terrace,174.75108,-36.86582
Eden Terrace,174.75487,-36.8656
Eden Terrace,174.75346,-36.86537
Eden Terrace,174.75467,-36.86389
Eden Terrace,174.75481,-36.86494
Eden Terrace,174.75942,-36.86563
Eden Terrace,174.75402,-36.86317
Eden Terrace,174.75624,-36.86457
Eden Terrace,174.7537,-36.86406
Eden Terrace,174.75415,-36.86378
Eden Terrace,174.75497,-36.86318
Eden Terrace,174.75687,-36.8676
Eden Terrace,174.75666,-36.86524
Eden Terrace,174.75557,-36.86372
Eden Terrace,174.75549,-36.86396
Eden Terrace,174.75363,-36.86862
Eden Terrace,174.75837,-36.86664
Eden Terrace,174.75488,-36.86837
Eden Terrace,174.7558,-36.86725
Eden Terrace,174.75151,-36.86628
Eden Terrace,174.75687,-36.86746
Eden Terrace,174.75451,-36.86378
Eden Terrace,174.75632,-36.86875
Eden Terrace,174.75903,-36.86762
Eden Terrace,174.75564,-36.86656
Eden Terrace,174.75404,-36.86586
Eden Terrace,174.75199,-36.86565
Eden Terrace,174.7519,-36.86587
Eden Terrace,174.75875,-36.86419
Eden Terrace,174.75712,-36.86535
Eden Terrace,174.75389,-36.86394
Eden Terrace,174.75395,-36.86847
Eden Terrace,174.75525,-36.86338
Eden Terrace,174.7599,-36.86677
Eden Terrace,174.75229,-36.86527
Eden Terrace,174.75899,-36.8664
Eden Terrace,174.755,-36.86343
Eden Terrace,174.75384,-36.86799
Eden Terrace,174.75295,-36.8668
Eden Terrace,174.75866,-36.86704
Eden Terrace,174.75369,-36.86855
Eden Terrace,174.76031,-36.86577
Eden Terrace,174.75562,-36.86636
Eden Terrace,174.75858,-36.86635
Eden Terrace,174.75224,-36.86676
Eden Terrace,174.75466,-36.86393
Eden Terrace,174.75442,-36.86896
Eden Terrace,174.75666,-36.86829
Eden Terrace,174.75316,-36.86446
Eden Terrace,174.75875,-36.86628
Eden Terrace,174.75643,-36.86606
Eden Terrace,174.75715,-36.86796
Eden Terrace,174.75718,-36.86797
Eden Terrace,174.75716,-36.86446
Eden Terrace,174.75986,-36.86446
Onehunga South West,174.78098,-36.92538
Onehunga South West,174.77581,-36.91874
Onehunga South West,174.78213,-36.91905
Onehunga South West,174.77278,-36.91807
Onehunga South West,174.76788,-36.92174
Onehunga South West,174.77251,-36.92193
Onehunga South West,174.77936,-36.92334
Onehunga South West,174.77692,-36.91714
Onehunga South West,174.77087,-36.92227
Onehunga South West,174.78208,-36.91954
Onehunga South West,174.78066,-36.92674
Onehunga South West,174.78028,-36.92757
Onehunga South West,174.7805,-36.9241
Onehunga South West,174.77523,-36.92042
Onehunga South West,174.76686,-36.92409
Onehunga South West,174.76837,-36.92061
Onehunga South West,174.7695,-36.91675
Onehunga South West,174.7672,-36.92572
Onehunga South West,174.78211,-36.91915
Onehunga South West,174.76391,-36.92467
Onehunga South West,174.77287,-36.92433
Onehunga South West,174.77008,-36.92565
Onehunga South West,174.77844,-36.92724
Onehunga South West,174.76192,-36.92483
Onehunga South West,174.77183,-36.91698
Onehunga South West,174.77773,-36.9248
Onehunga South West,174.77594,-36.91948
Onehunga South West,174.77912,-36.92569
Onehunga South West,174.77009,-36.92329
Onehunga South West,174.76357,-36.92553
Onehunga South West,174.76579,-36.92435
Onehunga South West,174.77909,-36.92031
Onehunga South West,174.78322,-36.92699
Onehunga South West,174.76806,-36.92583
Onehunga South West,174.78268,-36.92147
Onehunga South West,174.78045,-36.92495
Onehunga South West,174.77913,-36.92456
Onehunga South West,174.77416,-36.92276
Onehunga South West,174.7793,-36.91814
Onehunga South West,174.77427,-36.92368
Onehunga South West,174.77769,-36.92013
Onehunga South West,174.77673,-36.92202
Onehunga South West,174.77276,-36.91783
Onehunga South West,174.77665,-36.91806
Onehunga South West,174.7755,-36.92263
Onehunga South West,174.77201,-36.9195
Onehunga South West,174.7729,-36.91718
Onehunga South West,174.77346,-36.91858
Onehunga South West,174.76049,-36.92616
Onehunga South West,174.7835,-36.92786
Onehunga South West,174.78122,-36.91869
Onehunga South West,174.77891,-36.92671
Onehunga South West,174.78079,-36.92874
Onehunga South West,174.77489,-36.91876
Onehunga South West,174.77427,-36.92082
Onehunga South West,174.76809,-36.92426
Onehunga South West,174.76092,-36.92614
Onehunga South West,174.77461,-36.9181
Onehunga South West,174.77015,-36.92554
Onehunga South West,174.76821,-36.91872
Onehunga South West,174.77142,-36.92228
Onehunga South West,174.76887,-36.916
Onehunga South West,174.77228,-36.92152
Onehunga South West,174.77144,-36.92053
Onehunga South West,174.78291,-36.92697
Onehunga South West,174.77631,-36.91874
Onehunga South West,174.77676,-36.924
Onehunga South West,174.7739,-36.92132
Onehunga South West,174.77156,-36.91747
Onehunga South West,174.77951,-36.92533
Onehunga South West,174.77967,-36.9208
Onehunga South West,174.78171,-36.91617
Onehunga South West,174.77444,-36.92058
Onehunga South West,174.77189,-36.92378
Onehunga South West,174.78122,-36.92771
Onehunga South West,174.78171,-36.92112
Onehunga South West,174.78109,-36.92602
Onehunga South West,174.78246,-36.93109
Onehunga South West,174.7766,-36.9255
Onehunga South West,174.78235,-36.9274
Onehunga South West,174.76999,-36.92379
Onehunga South West,174.77437,-36.91931
Onehunga South West,174.76797,-36.92548
Onehunga South West,174.7754,-36.9192
Onehunga South West,174.77145,-36.91741
Onehunga South West,174.7764,-36.9261
Onehunga South West,174.7762,-36.92348
Onehunga South West,174.77978,-36.92239
Onehunga South West,174.78309,-36.92388
Onehunga South West,174.77418,-36.9206
Onehunga South West,174.78111,-36.92021
Onehunga South West,174.78254,-36.92561
Onehunga South West,174.76695,-36.92359
Onehunga South West,174.78116,-36.92378
Onehunga South West,174.77991,-36.91675
Onehunga South West,174.78075,-36.92599
Onehunga South West,174.77066,-36.9249
Onehunga South West,174.76494,-36.92511
Onehunga South West,174.77197,-36.9168
Onehunga South West,174.7722,-36.91659
Burswood,174.89276,-36.92204
Burswood,174.89752,-36.92412
Burswood,174.89935,-36.92286
Burswood,174.89619,-36.91829
Burswood,174.89955,-36.92164
Burswood,174.89179,-36.92581
Burswood,174.89843,-36.92418
Burswood,174.90293,-36.92448
Burswood,174.90099,-36.92438
Burswood,174.89685,-36.92587
Burswood,174.90057,-36.92526
Burswood,174.89683,-36.91902
Burswood,174.8957,-36.92169
Burswood,174.90044,-36.92506
Burswood,174.90312,-36.92461
Burswood,174.89876,-36.92291
Burswood,174.89495,-36.92535
Burswood,174.89719,-36.92145
Burswood,174.89696,-36.92408
Burswood,174.90241,-36.92583
Burswood,174.89904,-36.9235
Burswood,174.89309,-36.92167
Burswood,174.89564,-36.92372
Burswood,174.89923,-36.92123
Burswood,174.89389,-36.92596
Burswood,174.89601,-36.91884
Burswood,174.90136,-36.92334
Burswood,174.89391,-36.9234
Burswood,174.8921,-36.92143
Burswood,174.90069,-36.9262
Burswood,174.90195,-36.92272
Burswood,174.89776,-36.92434
Burswood,174.89246,-36.92127
Burswood,174.89054,-36.92548
Burswood,174.89472,-36.92172
Burswood,174.89594,-36.92374
Burswood,174.89357,-36.92482
Burswood,174.89917,-36.92436
Burswood,174.89253,-36.92414
Burswood,174.89508,-36.9244
Burswood,174.89755,-36.91886
Burswood,174.89597,-36.92049
Burswood,174.9043,-36.9275
Burswood,174.89751,-36.91976
Burswood,174.89471,-36.92231
Burswood,174.89872,-36.92248
Burswood,174.90123,-36.92631
Burswood,174.89515,-36.92173
Burswood,174.89426,-36.92256
Burswood,174.89838,-36.92654
Burswood,174.89638,-36.91967
Burswood,174.89348,-36.92174
Burswood,174.89753,-36.92289
Burswood,174.90266,-36.92629
Burswood,174.89914,-36.92063
Burswood,174.896,-36.9222
Burswood,174.89646,-36.91848
Burswood,174.89849,-36.92428
Burswood,174.89629,-36.92198
Burswood,174.89645,-36.9241
Burswood,174.89391,-36.92437
Burswood,174.89931,-36.92677
Burswood,174.89591,-36.92181
Burswood,174.89594,-36.92282
Burswood,174.90274,-36.92477
Burswood,174.89511,-36.92024
Burswood,174.90303,-36.92455
Burswood,174.89488,-36.92547
Burswood,174.89771,-36.92503
Burswood,174.89898,-36.92265
Burswood,174.90497,-36.92807
Burswood,174.89381,-36.92136
Burswood,174.89786,-36.9233
Burswood,174.9001,-36.92721
Burswood,174.89274,-36.92489
Burswood,174.89373,-36.92364
Burswood,174.902,-36.92783
Burswood,174.89398,-36.92021
Burswood,174.90084,-36.92678
Burswood,174.90186,-36.9242
Burswood,174.89643,-36.91838
Burswood,174.90522,-36.928
Burswood,174.903,-36.92772
Burswood,174.89141,-36.92289
Burswood,174.89538,-36.92044
Burswood,174.89275,-36.9218
Burswood,174.90468,-36.92882
Burswood,174.89251,-36.92421
Burswood,174.89747,-36.92611
Burswood,174.89488,-36.92188
Burswood,174.89652,-36.92652
Burswood,174.90225,-36.9251
Burswood,174.90403,-36.92489
Burswood,174.89713,-36.92419
Burswood,174.89355,-36.92333
Burswood,174.89285,-36.92218
Burswood,174.90076,-36.92336
Burswood,174.89397,-36.9245
Burswood,174.8973,-36.92459
Burswood,174.89547,-36.92433
Burbank,174.86828,-37.02203
Burbank,174.86625,-37.02392
Burbank,174.86473,-37.01924
Burbank,174.87059,-37.02093
Burbank,174.86837,-37.01969
Burbank,174.86646,-37.02453
Burbank,174.86924,-37.02356
Burbank,174.86787,-37.01893
Burbank,174.86647,-37.01809
Burbank,174.86976,-37.02416
Burbank,174.86759,-37.02274
Burbank,174.86768,-37.01842
Burbank,174.86485,-37.02284
Burbank,174.87184,-37.02277
Burbank,174.86889,-37.0175
Burbank,174.87098,-37.01987
Burbank,174.86795,-37.02095
Burbank,174.86889,-37.02522
Burbank,174.86974,-37.02174
Burbank,174.86389,-37.01936
Burbank,174.86669,-37.01933
Burbank,174.86978,-37.01971
Burbank,174.8689,-37.02273
Burbank,174.86909,-37.01896
Burbank,174.86782,-37.02427
Burbank,174.86823,-37.02042
Burbank,174.86301,-37.02044
Burbank,174.86997,-37.01974
Burbank,174.87124,-37.02258
Burbank,174.86428,-37.02135
Burbank,174.86482,-37.01907
Burbank,174.86877,-37.02195
Burbank,174.86354,-37.01921
Burbank,174.86583,-37.01953
Burbank,174.86571,-37.02079
Burbank,174.86643,-37.02172
Burbank,174.86693,-37.02181
Burbank,174.86762,-37.01937
Burbank,174.86726,-37.02011
Burbank,174.86955,-37.01773
Burbank,174.87201,-37.02188
Burbank,174.87104,-37.02171
Burbank,174.87101,-37.01997
Burbank,174.8705,-37.01934
Burbank,174.86654,-37.01976
Burbank,174.86862,-37.02405
Burbank,174.86723,-37.024
Burbank,174.86715,-37.02166
Burbank,174.86634,-37.01758
Burbank,174.86941,-37.02453
Burbank,174.86759,-37.02077
Burbank,174.86643,-37.02224
Burbank,174.86899,-37.02373
Burbank,174.86551,-37.01905
Burbank,174.86817,-37.01798
Burbank,174.86962,-37.01708
Burbank,174.87185,-37.02189
Burbank,174.87045,-37.02187
Burbank,174.87227,-37.02418
Burbank,174.86969,-37.02393
Burbank,174.86849,-37.02376
Burbank,174.87213,-37.02289
Burbank,174.8688,-37.02466
Burbank,174.86966,-37.01838
Burbank,174.86994,-37.02262
Burbank,174.87234,-37.02331
Burbank,174.86983,-37.02246
Burbank,174.86987,-37.02165
Burbank,174.86385,-37.01896
Burbank,174.87205,-37.02127
Burbank,174.86408,-37.02096
Burbank,174.86557,-37.02175
Burbank,174.87273,-37.02366
Burbank,174.86875,-37.01847
Burbank,174.87274,-37.02253
Burbank,174.87094,-37.02258
Burbank,174.8717,-37.02055
Burbank,174.86568,-37.019
Burbank,174.87165,-37.02031
Burbank,174.86439,-37.02134
Burbank,174.86507,-37.01834
Burbank,174.86694,-37.01817
Burbank,174.86798,-37.02223
Burbank,174.86701,-37.02577
Burbank,174.86768,-37.02233
Burbank,174.86646,-37.02584
Burbank,174.86923,-37.02503
Burbank,174.86782,-37.01904
Burbank,174.87134,-37.02277
Burbank,174.8663,-37.02243
Burbank,174.87351,-37.0229
Burbank,174.86613,-37.01826
Burbank,174.8682,-37.02273
Burbank,174.86469,-37.0228
Burbank,174.86998,-37.02489
Burbank,174.86996,-37.02134
Burbank,174.87136,-37.0227
Burbank,174.87096,-37.01941
Burbank,174.86574,-37.02384
Burbank,174.86902,-37.01874
Herald,174.62941,-36.77621
Herald,174.62564,-36.77602
Herald,174.64426,-36.78174
Herald,174.64063,-36.7788
Herald,174.63089,-36.77855
Herald,174.62659,-36.77647
Herald,174.63663,-36.77873
Herald,174.63208,-36.77723
Herald,174.63665,-36.78214
Herald,174.63511,-36.78043
Herald,174.64544,-36.78026
Herald,174.65292,-36.78032
Herald,174.64129,-36.78218
Herald,174.63983,-36.77565
Herald,174.6402,-36.78025
Herald,174.65855,-36.77853
Herald,174.62541,-36.77665
Herald,174.65046,-36.78146
Herald,174.65426,-36.78125
Herald,174.63682,-36.77813
Herald,174.64495,-36.77869
Herald,174.6351,-36.7818
Herald,174.63861,-36.77707
Herald,174.65082,-36.78121
Herald,174.65648,-36.77871
Herald,174.63626,-36.77819
Herald,174.64073,-36.77927
Herald,174.65057,-36.78104
Herald,174.64559,-36.78355
Herald,174.63801,-36.77593
Herald,174.62586,-36.77506
Herald,174.63658,-36.78216
Herald,174.62532,-36.77588
Herald,174.63185,-36.78099
Herald,174.63276,-36.78071
Herald,174.63035,-36.77855
Herald,174.62523,-36.77666
Herald,174.66069,-36.77491
Herald,174.63051,-36.77684
Herald,174.63092,-36.78028
Herald,174.65926,-36.77771
Herald,174.65735,-36.77839
Herald,174.62698,-36.77624
Herald,174.64349,-36.78261
Herald,174.64117,-36.77592
Herald,174.65762,-36.77971
Herald,174.63081,-36.7816
Herald,174.63899,-36.77695
Herald,174.62659,-36.77731
Herald,174.62573,-36.77852
Herald,174.63786,-36.78269
Herald,174.65404,-36.78136
Herald,174.64435,-36.77918
Herald,174.63054,-36.77738
Herald,174.63132,-36.77879
Herald,174.64317,-36.77603
Herald,174.62601,-36.77577
Herald,174.6351,-36.78316
Herald,174.62466,-36.78024
Herald,174.64139,-36.77504
Herald,174.63541,-36.78143
Herald,174.65973,-36.77741
Herald,174.63824,-36.77919
Herald,174.63654,-36.77687
Herald,174.62694,-36.77765
Herald,174.64027,-36.77985
Herald,174.62774,-36.7769
Herald,174.6263,-36.77891
Herald,174.62908,-36.78021
Herald,174.63667,-36.77951
Herald,174.6593,-36.77889
Herald,174.63456,-36.77791
Herald,174.63265,-36.77611
Herald,174.64038,-36.77836
Herald,174.65962,-36.77883
Herald,174.6599,-36.77478
Herald,174.63878,-36.78062
Herald,174.6419,-36.77492
Herald,174.64104,-36.78354
Herald,174.65168,-36.78145
Herald,174.64122,-36.77815
Herald,174.6608,-36.77616
Herald,174.62947,-36.7788
Herald,174.627,-36.77513
Herald,174.63793,-36.78337
Herald,174.63456,-36.778
Herald,174.62483,-36.77894
Herald,174.64061,-36.78137
Herald,174.63232,-36.78218
Herald,174.64519,-36.78157
Herald,174.62972,-36.77762
Herald,174.64233,-36.78376
Herald,174.63852,-36.78048
Herald,174.64141,-36.78281
Herald,174.63875,-36.77708
Herald,174.63036,-36.78047
Herald,174.64358,-36.78475
Herald,174.63894,-36.77993
Herald,174.63463,-36.77982
Herald,174.62928,-36.7808
Sunnyvale,174.64297,-36.8894
Sunnyvale,174.64958,-36.90402
Sunnyvale,174.65041,-36.90555
Sunnyvale,174.63971,-36.90363
Sunnyvale,174.64839,-36.90678
Sunnyvale,174.64773,-36.90778
Sunnyvale,174.64755,-36.90424
Sunnyvale,174.65042,-36.90716
Sunnyvale,174.64358,-36.90595
Sunnyvale,174.64332,-36.89024
Sunnyvale,174.65025,-36.90373
Sunnyvale,174.64574,-36.89882
Sunnyvale,174.63723,-36.90164
Sunnyvale,174.6451,-36.90231
Sunnyvale,174.64338,-36.9049
Sunnyvale,174.6412,-36.90383
Sunnyvale,174.63754,-36.89842
Sunnyvale,174.64603,-36.89608
Sunnyvale,174.63982,-36.89587
Sunnyvale,174.63448,-36.90269
Sunnyvale,174.64437,-36.89969
Sunnyvale,174.64614,-36.90281
Sunnyvale,174.63749,-36.9013
Sunnyvale,174.64749,-36.89869
Sunnyvale,174.64216,-36.89564
Sunnyvale,174.6453,-36.90767
Sunnyvale,174.6441,-36.90207
Sunnyvale,174.63654,-36.90259
Sunnyvale,174.64205,-36.90651
Sunnyvale,174.64278,-36.90685
Sunnyvale,174.65111,-36.90303
Sunnyvale,174.65309,-36.90411
Sunnyvale,174.64399,-36.89729
Sunnyvale,174.64375,-36.89913
Sunnyvale,174.64121,-36.90524
Sunnyvale,174.64643,-36.90452
Sunnyvale,174.65144,-36.90041
Sunnyvale,174.63587,-36.89705
Sunnyvale,174.65205,-36.90703
Sunnyvale,174.63571,-36.89467
Sunnyvale,174.63376,-36.89175
Sunnyvale,174.6409,-36.90159
Sunnyvale,174.64059,-36.89773
Sunnyvale,174.64374,-36.90058
Sunnyvale,174.63502,-36.89941
Sunnyvale,174.63332,-36.89964
Sunnyvale,174.64579,-36.90773
Sunnyvale,174.64325,-36.89443
Sunnyvale,174.64868,-36.9039
Sunnyvale,174.64524,-36.8988
Sunnyvale,174.64791,-36.9036
Sunnyvale,174.63516,-36.90268
Sunnyvale,174.63512,-36.89478
Sunnyvale,174.64222,-36.90332
Sunnyvale,174.63987,-36.89102
Sunnyvale,174.64593,-36.9012
Sunnyvale,174.6434,-36.89001
Sunnyvale,174.64644,-36.902
Sunnyvale,174.63789,-36.89985
Sunnyvale,174.64478,-36.89178
Sunnyvale,174.645,-36.89468
Sunnyvale,174.63604,-36.90028
Sunnyvale,174.64722,-36.90762
Sunnyvale,174.64551,-36.90207
Sunnyvale,174.63458,-36.89609
Sunnyvale,174.63877,-36.89927
Sunnyvale,174.64066,-36.89523
Sunnyvale,174.64078,-36.90252
Sunnyvale,174.63965,-36.89152
Sunnyvale,174.65195,-36.90618
Sunnyvale,174.64334,-36.89638
Sunnyvale,174.64787,-36.90048
Sunnyvale,174.64831,-36.89788
Sunnyvale,174.6381,-36.9034
Sunnyvale,174.64813,-36.8986
Sunnyvale,174.65056,-36.90278
Sunnyvale,174.6365,-36.89426
Sunnyvale,174.64666,-36.89782
Sunnyvale,174.6383,-36.89569
Sunnyvale,174.64087,-36.89639
Sunnyvale,174.6459,-36.90749
Sunnyvale,174.64415,-36.9067
Sunnyvale,174.64626,-36.90771
Sunnyvale,174.64047,-36.89302
Sunnyvale,174.6486,-36.89759
Sunnyvale,174.6469,-36.90111
Sunnyvale,174.65117,-36.90128
Sunnyvale,174.63955,-36.90372
Sunnyvale,174.64682,-36.89749
Sunnyvale,174.64318,-36.89382
Sunnyvale,174.64879,-36.90507
Sunnyvale,174.65183,-36.9068
Sunnyvale,174.64282,-36.90106
Sunnyvale,174.64016,-36.90306
Sunnyvale,174.6363,-36.90134
Sunnyvale,174.64257,-36.90686
Sunnyvale,174.64773,-36.9047
Sunnyvale,174.65275,-36.90557
Sunnyvale,174.64593,-36.89595
Sunnyvale,174.64412,-36.89027
Meadowbank North,174.8277,-36.87305
Meadowbank North,174.82046,-36.87886
Meadowbank North,174.82102,-36.86945
Meadowbank North,174.83868,-36.87128
Meadowbank North,174.81997,-36.8764
Meadowbank North,174.82752,-36.867
Meadowbank North,174.83586,-36.86786
Meadowbank North,174.84123,-36.87213
Meadowbank North,174.81987,-36.8774
Meadowbank North,174.82541,-36.87093
Meadowbank North,174.82085,-36.86719
Meadowbank North,174.83566,-36.87255
Meadowbank North,174.82461,-36.86638
Meadowbank North,174.82418,-36.87449
Meadowbank North,174.83575,-36.86723
Meadowbank North,174.82634,-36.86774
Meadowbank North,174.82295,-36.86919
Meadowbank North,174.83081,-36.86608
Meadowbank North,174.8252,-36.87016
Meadowbank North,174.83527,-36.86808
Meadowbank North,174.83694,-36.87129
Meadowbank North,174.82628,-36.87271
Meadowbank North,174.82427,-36.87238
Meadowbank North,174.8208,-36.87123
Meadowbank North,174.83196,-36.86724
Meadowbank North,174.81971,-36.87645
Meadowbank North,174.82029,-36.86841
Meadowbank North,174.83792,-36.86854
Meadowbank North,174.83769,-36.86887
Meadowbank North,174.83908,-36.86791
Meadowbank North,174.81963,-36.87306
Meadowbank North,174.83414,-36.86744
Meadowbank North,174.83539,-36.86967
Meadowbank North,174.82442,-36.87332
Meadowbank North,174.8227,-36.8768
Meadowbank North,174.82324,-36.8754
Meadowbank North,174.84211,-36.87442
Meadowbank North,174.82422,-36.87043
Meadowbank North,174.82455,-36.86989
Meadowbank North,174.82565,-36.87192
Meadowbank North,174.83323,-36.86668
Meadowbank North,174.84462,-36.8713
Meadowbank North,174.8314,-36.86624
Meadowbank North,174.83305,-36.87055
Meadowbank North,174.83629,-36.87311
Meadowbank North,174.83084,-36.87043
Meadowbank North,174.84126,-36.87292
Meadowbank North,174.81827,-36.87474
Meadowbank North,174.83691,-36.86731
Meadowbank North,174.82359,-36.876
Meadowbank North,174.83409,-36.86964
Meadowbank North,174.83754,-36.8694
Meadowbank North,174.84096,-36.87141
Meadowbank North,174.81977,-36.87434
Meadowbank North,174.83909,-36.86855
Meadowbank North,174.82265,-36.87862
Meadowbank North,174.82946,-36.87286
Meadowbank North,174.82602,-36.86853
Meadowbank North,174.82186,-36.87413
Meadowbank North,174.82639,-36.86684
Meadowbank North,174.82645,-36.86852
Meadowbank North,174.84227,-36.86948
Meadowbank North,174.82888,-36.87151
Meadowbank North,174.82582,-36.87407
Meadowbank North,174.83347,-36.868
Meadowbank North,174.84093,-36.87237
Meadowbank North,174.82019,-36.87484
Meadowbank North,174.82122,-36.87076
Meadowbank North,174.82991,-36.86557
Meadowbank North,174.84234,-36.87121
Meadowbank North,174.82299,-36.86903
Meadowbank North,174.81939,-36.86839
Meadowbank North,174.82327,-36.8699
Meadowbank North,174.83203,-36.86823
Meadowbank North,174.83359,-36.86993
Meadowbank North,174.82937,-36.86965
Meadowbank North,174.8199,-36.87712
Meadowbank North,174.82923,-36.87283
Meadowbank North,174.82088,-36.86772
Meadowbank North,174.84158,-36.87031
Meadowbank North,174.82971,-36.8652
Meadowbank North,174.83763,-36.87112
Meadowbank North,174.83817,-36.86811
Meadowbank North,174.8432,-36.8727
Meadowbank North,174.82751,-36.87187
Meadowbank North,174.83472,-36.87096
Meadowbank North,174.84161,-36.87152
Meadowbank North,174.81787,-36.87607
Meadowbank North,174.82901,-36.87178
Meadowbank North,174.82408,-36.87597
Meadowbank North,174.82834,-36.86738
Meadowbank North,174.84464,-36.87105
Meadowbank North,174.82718,-36.87238
Meadowbank North,174.83554,-36.87198
Meadowbank North,174.82469,-36.87191
Meadowbank North,174.82596,-36.87427
Meadowbank North,174.84196,-36.8718
Meadowbank North,174.83016,-36.86656
Meadowbank North,174.83387,-36.86696
Meadowbank North,174.83763,-36.872
Mt Eden East,174.76173,-36.88715
Mt Eden East,174.75718,-36.88393
Mt Eden East,174.75825,-36.88303
Mt Eden East,174.76214,-36.88521
Mt Eden East,174.75774,-36.88487
Mt Eden East,174.76156,-36.88311
Mt Eden East,174.76162,-36.8856
Mt Eden East,174.75838,-36.88513
Mt Eden East,174.76289,-36.88594
Mt Eden East,174.75962,-36.88284
Mt Eden East,174.75852,-36.88809
Mt Eden East,174.76289,-36.88847
