2013 area unit name,WGS84 longitude of a sample point in the area unit,WGS84 latitude of sample point
Eastbourne,174.89416,-41.3027
Eastbourne,174.90964,-41.26978
Eastbourne,174.90697,-41.2518
Eastbourne,174.91912,-41.28287
Eastbourne,174.8996,-41.29814
Eastbourne,174.90904,-41.29829
Eastbourne,174.90343,-41.2904
Eastbourne,174.90967,-41.28028
Eastbourne,174.89878,-41.29278
Eastbourne,174.89929,-41.29099
Eastbourne,174.9082,-41.28537
Eastbourne,174.9032,-41.29442
Eastbourne,174.90907,-41.28451
Eastbourne,174.91844,-41.27319
Eastbourne,174.89684,-41.2953
Eastbourne,174.91353,-41.27015
Eastbourne,174.89861,-41.30576
Eastbourne,174.91598,-41.28031
Eastbourne,174.90331,-41.31163
Eastbourne,174.89749,-41.29212
Eastbourne,174.91447,-41.27724
Eastbourne,174.92207,-41.24749
Eastbourne,174.9171,-41.2521
Eastbourne,174.91092,-41.3067
Eastbourne,174.92507,-41.2775
Eastbourne,174.9149,-41.29885
Eastbourne,174.8945,-41.31109
Eastbourne,174.9215,-41.27334
Eastbourne,174.89925,-41.28999
Eastbourne,174.91743,-41.25725
Eastbourne,174.91121,-41.30165
Eastbourne,174.894,-41.29246
Eastbourne,174.91551,-41.25443
Eastbourne,174.89737,-41.30312
Eastbourne,174.90016,-41.30047
Eastbourne,174.89799,-41.297
Eastbourne,174.91478,-41.26067
Eastbourne,174.89109,-41.30447
Eastbourne,174.91559,-41.28116
Eastbourne,174.8914,-41.31012
Eastbourne,174.90167,-41.29481
Eastbourne,174.9126,-41.30288
Eastbourne,174.91142,-41.2806
Eastbourne,174.89816,-41.31033
Eastbourne,174.89072,-41.30718
Eastbourne,174.91764,-41.27412
Kapiti Island,174.92213,-40.85219
Kapiti Island,174.90127,-40.87329
Kapiti Island,174.9126,-40.84441
Kapiti Island,174.89559,-40.85722
Kapiti Island,174.92523,-40.83709
Kapiti Island,174.89716,-40.88033
Kapiti Island,174.89014,-40.86571
Kapiti Island,174.89471,-40.88115
Kapiti Island,174.9253,-40.85864
Kapiti Island,174.94607,-40.82807
Kapiti Island,174.88144,-40.87396
Kapiti Island,174.91221,-40.8457
Kapiti Island,174.9131,-40.85189
Kapiti Island,174.93446,-40.82841
Kapiti Island,174.88122,-40.88451
Kapiti Island,174.92432,-40.83125
Kapiti Island,174.90185,-40.87733
Kapiti Island,174.88097,-40.88638
Kapiti Island,174.8787,-40.88655
Kapiti Island,174.91568,-40.84239
Kapiti Island,174.92685,-40.8321
Kapiti Island,174.88965,-40.86944
Kapiti Island,174.89423,-40.87922
Kapiti Island,174.90274,-40.86346
Kapiti Island,174.93981,-40.83021
Kapiti Island,174.90224,-40.86952
Kapiti Island,174.94256,-40.82537
Kapiti Island,174.872,-40.88718
Kapiti Island,174.90785,-40.85985
Kapiti Island,174.91082,-40.86601
Kapiti Island,174.88317,-40.88092
Kapiti Island,174.88755,-40.86954
Kapiti Island,174.89042,-40.87587
Kapiti Island,174.8969,-40.85649
Kapiti Island,174.89981,-40.85747
Kapiti Island,174.89405,-40.88123
Kapiti Island,174.91956,-40.83504
Kapiti Island,174.87579,-40.88775
Kapiti Island,174.89287,-40.8726
Kapiti Island,174.94067,-40.83515
Kapiti Island,174.9173,-40.84933
Kapiti Island,174.89908,-40.86383
Kapiti Island,174.91824,-40.83722
Kapiti Island,174.88591,-40.86655
Kapiti Island,174.93288,-40.8438
Kapiti Island,174.92645,-40.82647
Kapiti Island,174.91216,-40.86585
Kapiti Island,174.89407,-40.87603
Kapiti Island,174.89857,-40.87655
Kapiti Island,174.88548,-40.88479
Kapiti Island,174.88588,-40.88369
Kapiti Island,174.94961,-40.82699
Kapiti Island,174.94497,-40.82968
Kapiti Island,174.91934,-40.82338
Kapiti Island,174.92591,-40.85863
Kapiti Island,174.92075,-40.83918
Kapiti Island,174.93316,-40.84375
Kapiti Island,174.88303,-40.88673
Kapiti Island,174.93016,-40.83844
Kapiti Island,174.93911,-40.82161
Kapiti Island,174.92809,-40.837
Kapiti Island,174.92649,-40.85263
Kapiti Island,174.94589,-40.8276
Kapiti Island,174.88213,-40.87454
Kapiti Island,174.90755,-40.85538
Kapiti Island,174.92916,-40.82343
Kapiti Island,174.92605,-40.84366
Kapiti Island,174.92656,-40.82342
Kapiti Island,174.91289,-40.85751
Kapiti Island,174.9242,-40.83476
Kapiti Island,174.89364,-40.87636
Kapiti Island,174.93458,-40.82429
Kapiti Island,174.89614,-40.86275
Kapiti Island,174.89811,-40.86219
Kapiti Island,174.89973,-40.86033
Kapiti Island,174.87788,-40.88265
Kapiti Island,174.87561,-40.88446
Kapiti Island,174.94833,-40.82769
Kapiti Island,174.87669,-40.87657
Kapiti Island,174.90651,-40.86547
Kapiti Island,174.918,-40.83801
Kapiti Island,174.92944,-40.84045
Kapiti Island,174.90508,-40.87607
Kapiti Island,174.89519,-40.87659
Kapiti Island,174.90747,-40.85391
Kapiti Island,174.88808,-40.88187
Kapiti Island,174.9222,-40.86248
Kapiti Island,174.9068,-40.85245
Kapiti Island,174.90509,-40.86337
Kapiti Island,174.87585,-40.87689
Kapiti Island,174.92411,-40.83387
Kapiti Island,174.92429,-40.84534
Kapiti Island,174.90073,-40.86808
Kapiti Island,174.9124,-40.86444
Kapiti Island,174.93297,-40.85034
Kapiti Island,174.92506,-40.85829
Kapiti Island,174.92941,-40.84235
Kapiti Island,174.90575,-40.86732
Kapiti Island,174.92274,-40.82384
Kapiti Island,174.88817,-40.87486
Pinehaven,175.02235,-41.16656
Pinehaven,175.0195,-41.17445
Pinehaven,175.02645,-41.17508
Pinehaven,175.01059,-41.16074
Pinehaven,175.00576,-41.16266
Pinehaven,175.01098,-41.16523
Pinehaven,175.01355,-41.16191
Pinehaven,175.0387,-41.17528
Pinehaven,175.00971,-41.16953
Pinehaven,175.0335,-41.17566
Pinehaven,175.00447,-41.16027
Pinehaven,175.00601,-41.17323
Pinehaven,175.01679,-41.16721
Pinehaven,175.01848,-41.176
Pinehaven,175.00441,-41.15821
Pinehaven,175.00957,-41.1738
Pinehaven,175.02276,-41.1687
Pinehaven,175.00344,-41.15853
Pinehaven,175.02491,-41.17417
Pinehaven,175.006,-41.16651
Pinehaven,175.01899,-41.16428
Pinehaven,175.01409,-41.16397
Pinehaven,175.01656,-41.16112
Pinehaven,175.01482,-41.16795
Pinehaven,175.00853,-41.16884
Pinehaven,175.01096,-41.17694
Pinehaven,175.00987,-41.17596
Pinehaven,175.00954,-41.15923
Pinehaven,175.03992,-41.17557
Pinehaven,175.01264,-41.15529
Pinehaven,175.02455,-41.17854
Pinehaven,175.00692,-41.17172
Pinehaven,175.03336,-41.174
Pinehaven,175.00497,-41.16475
Pinehaven,175.01732,-41.16447
Pinehaven,175.01307,-41.155
Pinehaven,175.0041,-41.16759
Pinehaven,175.01142,-41.17058
Pinehaven,175.00879,-41.16204
Pinehaven,175.02969,-41.17804
Pinehaven,175.03878,-41.17548
Pinehaven,175.0083,-41.16972
Pinehaven,175.01995,-41.17675
Pinehaven,175.01535,-41.16406
Pinehaven,175.01599,-41.16817
Pinehaven,175.02881,-41.17514
Pinehaven,175.00706,-41.16026
Pinehaven,175.02618,-41.17686
Pinehaven,175.02071,-41.17264
Pinehaven,175.0263,-41.16908
Pinehaven,175.02503,-41.16366
Pinehaven,175.0143,-41.1517
Pinehaven,175.01103,-41.17355
Pinehaven,175.00911,-41.17722
Pinehaven,175.02343,-41.16629
Pinehaven,175.02042,-41.17682
Pinehaven,175.01685,-41.15524
Pinehaven,175.03117,-41.17107
Pinehaven,175.019,-41.17791
Pinehaven,175.00939,-41.15442
Pinehaven,175.02977,-41.17689
Pinehaven,175.01378,-41.17684
Pinehaven,175.00742,-41.16026
Pinehaven,175.02916,-41.1749
Pinehaven,175.00622,-41.15847
Pinehaven,175.02961,-41.17647
Pinehaven,175.0253,-41.17755
Pinehaven,175.01959,-41.17561
Pinehaven,175.00361,-41.16947
Pinehaven,175.00326,-41.15978
Pinehaven,175.0263,-41.16575
Pinehaven,175.02911,-41.17813
Pinehaven,175.03116,-41.17176
Pinehaven,175.0379,-41.17704
Pinehaven,175.03785,-41.17495
Pinehaven,175.01631,-41.17719
Pinehaven,175.0142,-41.17616
Pinehaven,175.00164,-41.15916
Pinehaven,175.00371,-41.1571
Pinehaven,175.02327,-41.16818
Pinehaven,175.02129,-41.16733
Pinehaven,175.00525,-41.16114
Pinehaven,175.00434,-41.16809
Pinehaven,175.01327,-41.16931
Pinehaven,175.00746,-41.17033
Pinehaven,175.00842,-41.16964
Pinehaven,175.0074,-41.16681
Pinehaven,175.02023,-41.15868
Pinehaven,175.00628,-41.16648
Pinehaven,175.00325,-41.16696
Pinehaven,175.01649,-41.16428
Pinehaven,175.01497,-41.15775
Pinehaven,175.01478,-41.17424
Pinehaven,175.00743,-41.15975
Pinehaven,175.01412,-41.15484
Pinehaven,175.01053,-41.15579
Pinehaven,175.01995,-41.17139
Pinehaven,175.02399,-41.17561
Pinehaven,175.02459,-41.17684
Pinehaven,175.00686,-41.16037
Kahutara,174.99379,-41.36686
Kahutara,175.42201,-41.21555
Kahutara,175.4597,-41.07276
Kahutara,175.35104,-41.23136
Kahutara,175.17479,-41.40369
Kahutara,175.29729,-41.21178
Kahutara,175.02187,-41.35187
Kahutara,175.48817,-41.21804
Kahutara,175.30876,-41.23464
Kahutara,175.26985,-41.05743
Kahutara,175.31613,-41.29967
Kahutara,175.13809,-41.39491
Kahutara,175.45751,-41.29261
Kahutara,175.23947,-41.37388
Kahutara,175.28585,-40.97392
Kahutara,175.30146,-41.01023
Kahutara,175.37325,-41.16798
Kahutara,175.25276,-41.13139
Kahutara,175.33334,-40.97422
Kahutara,175.32892,-41.14548
Kahutara,175.17941,-41.40968
Kahutara,175.08425,-41.33194
Kahutara,175.49568,-41.08397
Kahutara,175.50243,-41.07199
Kahutara,175.42137,-41.17346
Kahutara,175.28271,-41.45269
Kahutara,175.1786,-41.2934
Kahutara,175.24867,-41.17162
Kahutara,175.12218,-41.24452
Kahutara,175.30954,-41.38247
Kahutara,175.21771,-41.26966
Kahutara,175.3985,-41.06442
Kahutara,175.22649,-41.13816
Kahutara,175.52231,-41.23582
Kahutara,175.57231,-41.17883
Kahutara,175.21306,-41.25501
Kahutara,175.17424,-41.34767
Kahutara,175.09511,-41.33294
Kahutara,175.13366,-41.30444
Kahutara,175.49473,-41.22409
Kahutara,175.15154,-41.32741
Kahutara,175.2942,-41.21252
Kahutara,175.53205,-41.16476
Kahutara,175.34731,-41.13814
Kahutara,175.06633,-41.3362
Kahutara,175.41971,-41.29315
Kahutara,175.3568,-40.96157
Kahutara,175.01166,-41.35946
Kahutara,175.39576,-41.28375
Kahutara,175.34297,-41.17401
Kahutara,175.3766,-41.12711
Kahutara,175.387,-41.18507
Kahutara,175.22616,-41.19199
Kahutara,175.06205,-41.31625
Kahutara,175.32961,-41.34747
Kahutara,175.28185,-41.28092
Kahutara,175.35283,-41.30638
Kahutara,175.35359,-41.2095
Kahutara,175.18929,-41.40413
Kahutara,175.27268,-41.13915
Kahutara,175.2788,-41.43736
Kahutara,175.48386,-41.07803
Kahutara,175.32035,-41.27678
Kahutara,175.4239,-41.10137
Kahutara,175.1347,-41.35934
Kahutara,175.31032,-41.42419
Kahutara,175.24592,-41.38879
Kahutara,175.21254,-41.32759
Kahutara,175.13867,-41.30993
Kahutara,175.29943,-41.15373
Kahutara,175.32595,-41.32339
Kahutara,175.57255,-41.16953
Kahutara,175.37643,-41.12146
Kahutara,175.46747,-41.16387
Kahutara,175.46906,-41.23425
Kahutara,175.01042,-41.37121
Kahutara,175.0255,-41.37401
Kahutara,175.05902,-41.33151
Kahutara,175.27912,-40.97574
Kahutara,175.25985,-41.15082
Kahutara,175.36063,-41.1026
Kahutara,175.1432,-41.30121
Kahutara,175.28466,-41.04662
Kahutara,175.26023,-41.40971
Kahutara,175.32419,-41.2666
Kahutara,175.29221,-41.04207
Kahutara,175.13971,-41.34557
Kahutara,175.22952,-41.39359
Kahutara,175.49843,-41.08515
Kahutara,175.41009,-41.27607
Kahutara,175.49851,-41.22746
Kahutara,175.22674,-41.37604
Kahutara,175.44643,-41.0607
Kahutara,175.21666,-41.41433
Kahutara,175.26824,-41.15423
Kahutara,175.42819,-41.11984
Kahutara,175.25496,-41.42059
Kahutara,175.4348,-41.29917
Kahutara,175.25542,-41.2961
Kahutara,175.10299,-41.31358
Northland,174.75588,-41.28263
Northland,174.75551,-41.27898
Northland,174.75473,-41.28283
Northland,174.75582,-41.27854
Northland,174.76209,-41.28351
Northland,174.75846,-41.27915
Northland,174.76458,-41.28078
Northland,174.75779,-41.2843
Northland,174.75874,-41.28564
Northland,174.75587,-41.27876
Northland,174.76545,-41.28045
Northland,174.756,-41.27888
Northland,174.75746,-41.28558
Northland,174.75736,-41.28572
Northland,174.75542,-41.28065
Northland,174.75441,-41.28028
Northland,174.75804,-41.2862
Northland,174.76058,-41.28339
Northland,174.75566,-41.28588
Northland,174.75696,-41.28009
Northland,174.75448,-41.28368
Northland,174.7583,-41.28012
Northland,174.7645,-41.27965
Northland,174.75851,-41.28345
Northland,174.75441,-41.28013
Northland,174.75638,-41.28607
Northland,174.7641,-41.28031
Northland,174.75564,-41.28249
Northland,174.75728,-41.28344
Northland,174.76166,-41.28241
Northland,174.75656,-41.28297
Northland,174.7624,-41.28305
Northland,174.75605,-41.27941
Northland,174.76065,-41.28083
Northland,174.75726,-41.2859
Northland,174.7566,-41.28515
Northland,174.75665,-41.28286
Northland,174.75372,-41.28171
Northland,174.7596,-41.2821
Northland,174.75773,-41.27766
Northland,174.76369,-41.28013
Northland,174.76124,-41.28413
Northland,174.76214,-41.27925
Northland,174.75644,-41.27611
Northland,174.75582,-41.28599
Northland,174.75876,-41.27988
Northland,174.76363,-41.28185
Northland,174.75718,-41.27888
Northland,174.76443,-41.2792
Northland,174.76164,-41.27988
Northland,174.75887,-41.28068
Northland,174.76228,-41.27752
Northland,174.76684,-41.28011
Northland,174.75628,-41.28244
Northland,174.76193,-41.28181
Northland,174.761,-41.28403
Northland,174.75857,-41.28115
Northland,174.76027,-41.28289
Northland,174.76342,-41.27894
Northland,174.75758,-41.28304
Northland,174.76275,-41.2829
Northland,174.75696,-41.28638
Northland,174.76465,-41.27868
Northland,174.76042,-41.28264
Northland,174.75623,-41.28279
Northland,174.75639,-41.28308
Northland,174.7574,-41.28558
Northland,174.75834,-41.28197
Northland,174.76199,-41.27665
Northland,174.7555,-41.28055
Northland,174.75882,-41.2787
Northland,174.75647,-41.28521
Northland,174.76091,-41.27975
Northland,174.7672,-41.28016
Northland,174.75789,-41.27988
Northland,174.75699,-41.28101
Northland,174.75595,-41.27891
Northland,174.75688,-41.28096
Northland,174.76381,-41.27909
Northland,174.75956,-41.28469
Northland,174.75672,-41.28473
Northland,174.75476,-41.2838
Northland,174.76602,-41.28065
Northland,174.75539,-41.28121
Northland,174.76598,-41.28104
Northland,174.76071,-41.27883
Northland,174.76211,-41.2775
Northland,174.75975,-41.27869
Northland,174.75998,-41.28246
Northland,174.75855,-41.28365
Northland,174.76045,-41.28433
Northland,174.75515,-41.28269
Northland,174.7639,-41.28107
Northland,174.76552,-41.27817
Northland,174.75676,-41.28159
Northland,174.76453,-41.28058
Northland,174.76458,-41.27943
Northland,174.76015,-41.28008
Northland,174.75913,-41.28419
Northland,174.75521,-41.28043
Maoribank,175.10533,-41.10033
Maoribank,175.09937,-41.11306
Maoribank,175.12085,-41.09613
Maoribank,175.1108,-41.10123
Maoribank,175.10978,-41.10147
Maoribank,175.10044,-41.10345
Maoribank,175.10985,-41.10076
Maoribank,175.10966,-41.1037
Maoribank,175.11183,-41.10707
Maoribank,175.10501,-41.11239
Maoribank,175.12108,-41.10361
Maoribank,175.12319,-41.09947
Maoribank,175.11749,-41.1029
Maoribank,175.11562,-41.10294
Maoribank,175.12205,-41.09666
Maoribank,175.11617,-41.10446
Maoribank,175.11775,-41.10375
Maoribank,175.10604,-41.11149
Maoribank,175.1224,-41.09838
Maoribank,175.11925,-41.10543
Maoribank,175.12578,-41.09874
Maoribank,175.11802,-41.10061
Maoribank,175.11005,-41.10661
Maoribank,175.10235,-41.10268
Maoribank,175.11185,-41.10339
Maoribank,175.10859,-41.10503
Maoribank,175.10955,-41.10423
Maoribank,175.11575,-41.10207
Maoribank,175.125,-41.09752
Maoribank,175.11958,-41.09865
Maoribank,175.11306,-41.10483
Maoribank,175.10036,-41.11386
Maoribank,175.11001,-41.10355
Maoribank,175.09805,-41.11311
Maoribank,175.10235,-41.10192
Maoribank,175.12115,-41.0955
Maoribank,175.09997,-41.1107
Maoribank,175.11754,-41.0964
Maoribank,175.1106,-41.10247
Maoribank,175.11413,-41.10451
Maoribank,175.10095,-41.1074
Maoribank,175.11287,-41.1002
Maoribank,175.1236,-41.0991
Maoribank,175.10187,-41.10483
Maoribank,175.12277,-41.09734
Maoribank,175.11384,-41.10666
Maoribank,175.11342,-41.10115
Maoribank,175.12292,-41.10481
Maoribank,175.1192,-41.0989
Maoribank,175.09843,-41.11524
Maoribank,175.10056,-41.11389
Maoribank,175.09864,-41.10902
Maoribank,175.10118,-41.10997
Maoribank,175.10641,-41.10955
Maoribank,175.09935,-41.10758
Maoribank,175.10592,-41.1019
Maoribank,175.11505,-41.10344
Maoribank,175.10718,-41.11177
Maoribank,175.11683,-41.10136
Maoribank,175.11801,-41.10256
Maoribank,175.10638,-41.10484
Maoribank,175.10471,-41.10138
Maoribank,175.10249,-41.10523
Maoribank,175.11758,-41.10032
Maoribank,175.10485,-41.10909
Maoribank,175.11061,-41.10631
Maoribank,175.10672,-41.11131
Maoribank,175.10258,-41.10365
Maoribank,175.11347,-41.10556
Maoribank,175.10187,-41.10921
Maoribank,175.12087,-41.09653
Maoribank,175.11875,-41.10131
Maoribank,175.10217,-41.11313
Maoribank,175.1181,-41.10119
Maoribank,175.11406,-41.10248
Maoribank,175.11618,-41.09609
Maoribank,175.10901,-41.09983
Maoribank,175.11207,-41.10049
Maoribank,175.11944,-41.09981
Maoribank,175.10182,-41.11103
Maoribank,175.09794,-41.1131
Maoribank,175.11532,-41.10139
Maoribank,175.09834,-41.11126
Maoribank,175.09835,-41.11261
Maoribank,175.09863,-41.11179
Maoribank,175.11284,-41.1019
Maoribank,175.10154,-41.1078
Maoribank,175.10967,-41.10355
Maoribank,175.11942,-41.09822
Maoribank,175.11309,-41.09781
Maoribank,175.11593,-41.10764
Maoribank,175.1016,-41.10449
Maoribank,175.10739,-41.10358
Maoribank,175.10286,-41.10694
Maoribank,175.09681,-41.11177
Maoribank,175.1009,-41.10206
Maoribank,175.11892,-41.09596
Maoribank,175.12256,-41.09801
Maoribank,175.10575,-41.10958
Maoribank,175.10392,-41.10169
Berhampore East,174.77791,-41.32267
Berhampore East,174.7799,-41.32732
Berhampore East,174.77815,-41.32918
Berhampore East,174.77837,-41.32786
Berhampore East,174.77866,-41.3283
Berhampore East,174.77922,-41.32316
Berhampore East,174.77733,-41.32892
Berhampore East,174.77846,-41.32552
Berhampore East,174.77868,-41.32516
Berhampore East,174.77688,-41.32677
Berhampore East,174.77999,-41.32782
Berhampore East,174.77997,-41.32256
Berhampore East,174.77568,-41.32736
Berhampore East,174.77711,-41.32968
Berhampore East,174.77613,-41.32566
Berhampore East,174.77782,-41.32708
Berhampore East,174.77744,-41.32796
Berhampore East,174.78047,-41.32946
Berhampore East,174.77623,-41.32708
Berhampore East,174.77871,-41.31912
Berhampore East,174.77783,-41.321
Berhampore East,174.77912,-41.323
Berhampore East,174.77969,-41.32658
Berhampore East,174.77574,-41.32577
Berhampore East,174.77854,-41.32867
Berhampore East,174.77965,-41.32981
Berhampore East,174.78021,-41.32908
Berhampore East,174.78021,-41.3269
Berhampore East,174.77875,-41.31983
Berhampore East,174.77732,-41.32483
Berhampore East,174.77935,-41.32558
Berhampore East,174.77873,-41.32223
Berhampore East,174.77512,-41.32816
Berhampore East,174.78026,-41.32147
Berhampore East,174.77889,-41.32423
Berhampore East,174.77664,-41.33002
Berhampore East,174.77977,-41.32491
Berhampore East,174.78008,-41.3257
Berhampore East,174.77687,-41.32748
Berhampore East,174.7779,-41.32828
Berhampore East,174.77718,-41.32558
Berhampore East,174.77912,-41.32622
Berhampore East,174.77677,-41.32513
Berhampore East,174.77535,-41.32495
Berhampore East,174.77502,-41.32791
Berhampore East,174.779,-41.32331
Berhampore East,174.77623,-41.32788
Berhampore East,174.77843,-41.32903
Berhampore East,174.77676,-41.32499
Berhampore East,174.77894,-41.31934
Berhampore East,174.77779,-41.329
Berhampore East,174.7782,-41.32246
Berhampore East,174.7786,-41.32668
Berhampore East,174.7786,-41.32146
Berhampore East,174.77965,-41.32008
Berhampore East,174.77729,-41.32586
Berhampore East,174.77551,-41.32763
Berhampore East,174.77821,-41.32461
Berhampore East,174.78002,-41.32784
Berhampore East,174.77893,-41.32938
Berhampore East,174.77962,-41.31901
Berhampore East,174.78004,-41.32047
Berhampore East,174.77586,-41.32784
Berhampore East,174.77852,-41.32293
Berhampore East,174.77534,-41.32614
Berhampore East,174.78065,-41.32608
Berhampore East,174.77977,-41.32366
Berhampore East,174.77794,-41.32994
Berhampore East,174.77484,-41.32758
Berhampore East,174.77873,-41.32196
Berhampore East,174.7752,-41.32634
Berhampore East,174.77858,-41.32057
Berhampore East,174.77586,-41.32755
Berhampore East,174.7773,-41.32814
Berhampore East,174.77571,-41.32497
Berhampore East,174.77959,-41.32294
Berhampore East,174.78032,-41.31981
Berhampore East,174.77792,-41.32555
Berhampore East,174.776,-41.32719
Berhampore East,174.78031,-41.31948
Berhampore East,174.77787,-41.3236
Berhampore East,174.77925,-41.31924
Berhampore East,174.77745,-41.32614
Berhampore East,174.7788,-41.32427
Berhampore East,174.78049,-41.31925
Berhampore East,174.77987,-41.32369
Berhampore East,174.77951,-41.31998
Berhampore East,174.77877,-41.3236
Berhampore East,174.7788,-41.32426
Berhampore East,174.77988,-41.31971
Berhampore East,174.7792,-41.32506
Berhampore East,174.77907,-41.32367
Berhampore East,174.77663,-41.32459
Berhampore East,174.7768,-41.32724
Berhampore East,174.77762,-41.32424
Berhampore East,174.77704,-41.32699
Berhampore East,174.77578,-41.32769
Berhampore East,174.7752,-41.32588
Berhampore East,174.77866,-41.32036
Berhampore East,174.77897,-41.32273
Lambton,174.77171,-41.28794
Lambton,174.77509,-41.28407
Lambton,174.77458,-41.2799
Lambton,174.78105,-41.28147
Lambton,174.77449,-41.28545
Lambton,174.77376,-41.28426
Lambton,174.76983,-41.29241
Lambton,174.77258,-41.28953
Lambton,174.77763,-41.28419
Lambton,174.77463,-41.28471
Lambton,174.77764,-41.27979
Lambton,174.77167,-41.28647
Lambton,174.77355,-41.28472
Lambton,174.77802,-41.27934
Lambton,174.77679,-41.28099
Lambton,174.77738,-41.28319
Lambton,174.77553,-41.28343
Lambton,174.77935,-41.28455
Lambton,174.77969,-41.28475
Lambton,174.77913,-41.28685
Lambton,174.77488,-41.28059
Lambton,174.77274,-41.28912
Lambton,174.77372,-41.28318
Lambton,174.77305,-41.28111
Lambton,174.7712,-41.28572
Lambton,174.77915,-41.28003
Lambton,174.77548,-41.28452
Lambton,174.77346,-41.29073
Lambton,174.77428,-41.28238
Lambton,174.77404,-41.28293
Lambton,174.77994,-41.28177
Lambton,174.77988,-41.2811
Lambton,174.77148,-41.28748
Lambton,174.76994,-41.29091
Lambton,174.77067,-41.28677
Lambton,174.77482,-41.28538
Lambton,174.77563,-41.28129
Lambton,174.77133,-41.29341
Lambton,174.77687,-41.28294
Lambton,174.7738,-41.28922
Lambton,174.77262,-41.28176
Lambton,174.77736,-41.2866
Lambton,174.77316,-41.28755
Lambton,174.77378,-41.28447
Lambton,174.77639,-41.28199
Lambton,174.77875,-41.27951
Lambton,174.77942,-41.28109
Lambton,174.77235,-41.28579
Lambton,174.77191,-41.28477
Lambton,174.77212,-41.29077
Lambton,174.7759,-41.28071
Lambton,174.77275,-41.28275
Lambton,174.77218,-41.28665
Lambton,174.77426,-41.28548
Lambton,174.77916,-41.28298
Lambton,174.77412,-41.2832
Lambton,174.77994,-41.28415
Lambton,174.77963,-41.28102
Lambton,174.7744,-41.28347
Lambton,174.77477,-41.2855
Lambton,174.7768,-41.28526
Lambton,174.78057,-41.28067
Lambton,174.77,-41.28619
Lambton,174.77526,-41.2832
Lambton,174.77336,-41.2895
Lambton,174.77397,-41.28046
Lambton,174.77438,-41.2835
Lambton,174.77842,-41.2819
Lambton,174.77707,-41.28728
Lambton,174.77043,-41.29034
Lambton,174.77304,-41.29104
Lambton,174.77612,-41.28081
Lambton,174.77675,-41.2808
Lambton,174.77851,-41.28356
Lambton,174.77142,-41.2887
Lambton,174.77196,-41.29369
Lambton,174.77737,-41.2819
Lambton,174.77071,-41.29377
Lambton,174.77874,-41.28155
Lambton,174.76968,-41.28735
Lambton,174.77642,-41.28717
Lambton,174.77473,-41.28829
Lambton,174.77286,-41.28444
Lambton,174.76986,-41.29102
Lambton,174.77575,-41.28553
Lambton,174.77762,-41.2814
Lambton,174.77975,-41.28471
Lambton,174.76954,-41.28511
Lambton,174.77913,-41.28207
Lambton,174.7759,-41.28317
Lambton,174.77497,-41.27902
Lambton,174.77583,-41.281
Lambton,174.77625,-41.282
Lambton,174.77373,-41.28559
Lambton,174.77288,-41.2917
Lambton,174.77512,-41.28571
Lambton,174.77643,-41.28505
Lambton,174.77203,-41.29247
Lambton,174.76933,-41.28666
Lambton,174.77377,-41.28126
Epuni East,174.94751,-41.216
Epuni East,174.94003,-41.20615
Epuni East,174.93969,-41.20697
Epuni East,174.94193,-41.21265
Epuni East,174.94732,-41.21541
Epuni East,174.93808,-41.20352
Epuni East,174.92629,-41.21148
Epuni East,174.93887,-41.20777
Epuni East,174.92955,-41.21141
Epuni East,174.94457,-41.2184
Epuni East,174.92682,-41.21054
Epuni East,174.93453,-41.20698
Epuni East,174.94252,-41.21572
Epuni East,174.93291,-41.20931
Epuni East,174.94514,-41.21456
Epuni East,174.93632,-41.21171
Epuni East,174.9417,-41.21471
Epuni East,174.93749,-41.20644
Epuni East,174.94385,-41.21459
Epuni East,174.94385,-41.21227
Epuni East,174.94368,-41.21571
Epuni East,174.93931,-41.20224
Epuni East,174.93191,-41.20964
Epuni East,174.93428,-41.21087
Epuni East,174.93935,-41.20847
Epuni East,174.93632,-41.20702
Epuni East,174.937,-41.2047
Epuni East,174.93828,-41.20348
Epuni East,174.92942,-41.20877
Epuni East,174.934,-41.20893
Epuni East,174.92935,-41.21159
Epuni East,174.94398,-41.21375
Epuni East,174.93704,-41.20954
Epuni East,174.93127,-41.21171
Epuni East,174.94048,-41.21168
Epuni East,174.94707,-41.21818
Epuni East,174.93673,-41.2112
Epuni East,174.92957,-41.209
Epuni East,174.93653,-41.21224
Epuni East,174.93812,-41.20453
Epuni East,174.92847,-41.2092
Epuni East,174.9461,-41.21609
Epuni East,174.93327,-41.20725
Epuni East,174.93195,-41.20961
Epuni East,174.94112,-41.21464
Epuni East,174.93282,-41.20927
Epuni East,174.92648,-41.21226
Epuni East,174.93744,-41.20853
Epuni East,174.93377,-41.21184
Epuni East,174.93244,-41.20685
Epuni East,174.93934,-41.20386
Epuni East,174.9409,-41.2081
Epuni East,174.93544,-41.21133
Epuni East,174.93879,-41.21267
Epuni East,174.94484,-41.21282
Epuni East,174.94215,-41.214
Epuni East,174.9351,-41.21264
Epuni East,174.94659,-41.21801
Epuni East,174.94617,-41.21495
Epuni East,174.93832,-41.20747
Epuni East,174.93333,-41.20765
Epuni East,174.93326,-41.20565
Epuni East,174.9322,-41.20858
Epuni East,174.93633,-41.20967
Epuni East,174.94171,-41.21108
Epuni East,174.93204,-41.20945
Epuni East,174.94493,-41.21278
Epuni East,174.93636,-41.21271
